location_id,source_layer,name,latitude,longitude,dedup_status,matched_ref,match_distance_m,amenity,highway,operator,brand,capacity,ref,province,district,city,n_points,total_power_kw,max_power_kw,nearest_dk_odcinek_id,nearest_dk_droga,nearest_dk_dist_m,nearest_dk_ten_t,nearest_dk_sdrr_ogolem,nearest_dk_sam_osobowe,nearest_dk_lekkie_ciezarowe,nearest_dw_odcinek_id,nearest_dw_droga,nearest_dw_dist_m,nearest_dw_sdrr_ogolem,nearest_dw_sam_osobowe,traffic_primary_source,traffic_primary_dist_m,traffic_primary_sdrr_ogolem,traffic_primary_sam_osobowe,ten_t,existing_eipa_stations_1km,existing_eipa_power_kw_1km,existing_eipa_stations_2km,existing_eipa_power_kw_2km,teryt_powiat_geo,powiat_nazwa_geo,station_suspended,existing_eipa_stations_active_1km,existing_eipa_power_kw_active_1km,existing_eipa_stations_active_2km,existing_eipa_power_kw_active_2km,traffic_confidence,nearest_dk_coord_source,nearest_dw_coord_source,moc_nieznana,existing_eipa_moc_nieznana_liczba_1km,existing_eipa_moc_nieznana_liczba_2km,moc_szacowana,powiat_wojewodztwo,powiat_nazwa,powiat_powierzchnia_km2,powiat_ludnosc,powiat_gestosc_zaludnienia,cepik_dane_dostepne,powiat_liczba_bev,powiat_liczba_phev,powiat_liczba_ev_razem,powiat_ev_na_1000_mieszkancow,powiat_liczba_stacji_eipa,powiat_moc_stacji_eipa_kw,powiat_moc_kw_na_1000_mieszkancow,powiat_scalony_obszar,powiat_ev_dane_zanizone,segment,udzial_jednorodzinne_nsp
fuel_station_01005,fuel_station,Bisek,51.1176747,16.9162346,unique,,,fuel,,,Bisek,,,,,,,,,30223,A8e,1560.7914707148802,bazowa,85590.0,64221.0,7847.0,2388,347,5533.526153889638,16366.0,13098.0,dk,1560.7914707148802,85590.0,64221.0,bazowa,1,170.0,2,312.0,264,powiat Wrocław,,1,170.0,2,312.0,wysoka,oryginalne,oryginalne,False,0,0,False,DOLNOŚLĄSKIE,Wrocław + wrocławski (obszar metropolitalny),1411,863992,612.3,True,8202.0,4916.0,13118.0,15.18,248.0,31424.0,36.37,True,True,korytarzowa,0.536376604850214
fuel_station_01006,fuel_station,Carrefour,51.1060857,16.9486023,unique,,,fuel,,,Carrefour,,,,,,,,,30223,A8e,1080.515460943871,bazowa,85590.0,64221.0,7847.0,2388,347,4119.142021270152,16366.0,13098.0,dk,1080.515460943871,85590.0,64221.0,bazowa,4,307.0,12,1183.0,264,powiat Wrocław,,4,307.0,11,1041.0,wysoka,oryginalne,oryginalne,False,0,0,False,DOLNOŚLĄSKIE,Wrocław + wrocławski (obszar metropolitalny),1411,863992,612.3,True,8202.0,4916.0,13118.0,15.18,248.0,31424.0,36.37,True,True,korytarzowa,0.536376604850214
fuel_station_01007,fuel_station,Shell,51.1059419,16.9505023,unique,,,fuel,,,Shell,,,,,,,,,30223,A8e,1212.0220799689569,bazowa,85590.0,64221.0,7847.0,2388,347,4130.825645392011,16366.0,13098.0,dk,1212.0220799689569,85590.0,64221.0,bazowa,5,329.0,13,1325.0,264,powiat Wrocław,,5,329.0,12,1183.0,wysoka,oryginalne,oryginalne,False,0,0,False,DOLNOŚLĄSKIE,Wrocław + wrocławski (obszar metropolitalny),1411,863992,612.3,True,8202.0,4916.0,13118.0,15.18,248.0,31424.0,36.37,True,True,korytarzowa,0.536376604850214
fuel_station_01008,fuel_station,MOL,51.1606106,17.0069853,unique,,,fuel,,,MOL,,,,,,,,,30226,A8e/S5f,1058.559449159856,,56572.0,44287.0,5766.0,2366,359,5475.054519275927,7613.0,6663.0,dk,1058.559449159856,56572.0,44287.0,,1,11.0,3,153.0,264,powiat Wrocław,,1,11.0,3,153.0,wysoka,oryginalne,oryginalne,False,0,1,False,DOLNOŚLĄSKIE,Wrocław + wrocławski (obszar metropolitalny),1411,863992,612.3,True,8202.0,4916.0,13118.0,15.18,248.0,31424.0,36.37,True,True,docelowa,0.536376604850214
fuel_station_01009,fuel_station,Orlen,51.2135534,16.9662489,unique,,,fuel,,,Orlen,,,,,,,,,30928,S5f,5041.886344572881,kompleksowa,37049.0,28579.0,3299.0,2093,342,294.9575257230296,10718.0,9408.0,dw,294.9575257230296,10718.0,9408.0,kompleksowa,1,94.0,1,94.0,264,powiat Wrocław,,1,94.0,1,94.0,wysoka,oryginalne,oryginalne,False,0,0,False,DOLNOŚLĄSKIE,Wrocław + wrocławski (obszar metropolitalny),1411,863992,612.3,True,8202.0,4916.0,13118.0,15.18,248.0,31424.0,36.37,True,True,docelowa,0.536376604850214
fuel_station_01010,fuel_station,Circle K Express,51.4252134,21.1600127,unique,,,fuel,,,Circle K,,,,,,,,,11415,S7n,8877.891903305446,kompleksowa,24741.0,18520.0,2600.0,14220,740,5839.522271149002,11862.0,10136.0,dw,5839.522271149002,11862.0,10136.0,kompleksowa,3,393.0,3,393.0,1463,powiat Radom,,3,393.0,3,393.0,srednia,oryginalne,oryginalne,False,0,0,False,MAZOWIECKIE,Radom + radomski (obszar metropolitalny),1642,345144,210.2,True,807.0,489.0,1296.0,3.75,43.0,5993.0,17.36,True,True,docelowa,0.8168708020545239
fuel_station_01011,fuel_station,MOL,51.415251,21.1542324,unique,,,fuel,,,MOL,,SF736,,,,,,,11416,S7n,8678.497794792467,kompleksowa,26030.0,19632.0,2594.0,14220,740,5433.8216969352,11862.0,10136.0,dw,5433.8216969352,11862.0,10136.0,kompleksowa,0,0.0,10,1742.0,1463,powiat Radom,,0,0.0,10,1742.0,srednia,oryginalne,oryginalne,False,0,0,False,MAZOWIECKIE,Radom + radomski (obszar metropolitalny),1642,345144,210.2,True,807.0,489.0,1296.0,3.75,43.0,5993.0,17.36,True,True,docelowa,0.8168708020545239
fuel_station_01012,fuel_station,Transoil,51.3833354,21.1827597,unique,,,fuel,,Transoil,,,,,,,,,,11405,12,8393.842814413558,,16415.0,12369.0,1679.0,14223,744,4694.19424006841,11279.0,10229.0,dw,4694.19424006841,11279.0,10229.0,,3,722.0,4,1022.0,1463,powiat Radom,,3,722.0,4,1022.0,srednia,interpolowane,oryginalne,False,0,0,False,MAZOWIECKIE,Radom + radomski (obszar metropolitalny),1642,345144,210.2,True,807.0,489.0,1296.0,3.75,43.0,5993.0,17.36,True,True,docelowa,0.8168708020545239
fuel_station_01013,fuel_station,LPG,53.951188,16.0600988,unique,,,fuel,,,LPG,,,,,,,,,60229,S11,24657.18899211696,kompleksowa,9035.0,7390.0,634.0,32119,163,3531.9755145605,5116.0,4369.0,dw,3531.9755145605,5116.0,4369.0,kompleksowa,0,0.0,0,0.0,3201,powiat białogardzki,,0,0.0,0,0.0,srednia,oryginalne,oryginalne,False,0,0,False,ZACHODNIOPOMORSKIE,białogardzki,845,43964,52.0,True,54.0,24.0,78.0,1.77,8.0,695.0,,False,False,docelowa,0.6459689534301453
fuel_station_01014,fuel_station,Moya,52.988142,22.2293648,unique,,,fuel,,,Moya,,,,,,,,,50712,S8g,767.6333457669826,kompleksowa,11532.0,8207.0,1086.0,20097,645,14890.1995458375,7027.0,5892.0,dk,767.6333457669826,11532.0,8207.0,kompleksowa,0,0.0,0,0.0,2014,powiat zambrowski,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,PODLASKIE,zambrowski,733,41109,56.0,True,82.0,26.0,108.0,2.63,5.0,3970.0,,False,False,korytarzowa,0.9578499045381114
fuel_station_01015,fuel_station,GASKAR,51.1121195,20.8704363,unique,,,fuel,,,,,,,,,,,,21515,42a,1406.672272227186,,9439.0,7166.0,835.0,26020,751,10012.24636492305,4624.0,3972.0,dk,1406.672272227186,9439.0,7166.0,,0,0.0,7,3315.0,2610,powiat skarżyski,,0,0.0,7,3315.0,wysoka,oryginalne,oryginalne,False,0,0,False,ŚWIĘTOKRZYSKIE,skarżyski,395,67152,170.0,True,98.0,43.0,141.0,2.1,10.0,3621.0,,False,False,docelowa,0.8495669226997875
fuel_station_01016,fuel_station,Gaz LPG,51.8104742,19.346044,unique,,,fuel,,,,,,,,,,,,91801,S14,1315.7970570450132,kompleksowa,19454.0,16076.0,1526.0,10155,475,2580.1158836370846,6589.0,5716.0,dk,1315.7970570450132,19454.0,16076.0,kompleksowa,0,0.0,8,382.0,1061,powiat Łódź,,0,0.0,8,382.0,wysoka,oryginalne,oryginalne,False,0,1,False,ŁÓDZKIE,Łódź + łódzki wschodni (obszar metropolitalny),793,720842,909.0,True,4582.0,2738.0,7320.0,10.15,189.0,21489.0,29.81,True,True,korytarzowa,0.6878392320459337
junction_00640,junction,Modlińska,52.2985428,21.0279984,unique,,,,motorway_junction,,,,R4,,,,,,,10957,S8f,277.6168703161314,bazowa,145620.0,122790.0,11834.0,14108,634,5661.465486374962,13577.0,12177.0,dk,277.6168703161314,145620.0,122790.0,bazowa,15,2458.0,30,3432.0,1465,powiat Warszawa,,14,2358.0,29,3332.0,wysoka,oryginalne,oryginalne,False,0,0,False,MAZOWIECKIE,M. st. Warszawa,517,1863845,3604.0,True,22183.0,15978.0,38161.0,20.47,565.0,52028.0,,False,False,korytarzowa,0.6827383185005853
fuel_station_01017,fuel_station,MM,51.7601378,15.6153758,unique,,,fuel,,,,,,,,,,,,31405,S3a,6245.943797352618,bazowa,18461.0,13864.0,1384.0,8094,283,1862.6134597744608,2977.0,2503.0,dw,1862.6134597744608,2977.0,2503.0,bazowa,0,0.0,0,0.0,804,powiat nowosolski,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,LUBUSKIE,nowosolski,774,81809,106.0,True,112.0,58.0,170.0,2.08,5.0,823.0,,False,False,docelowa,0.7817102659925258
junction_00641,junction,Dobroń,51.6417331,19.270972,unique,,,,motorway_junction,,,,37,,,,,,,91859,S14c,212.48293434088225,kompleksowa,22104.0,18259.0,2038.0,10175,482,673.4146661203387,14514.0,12938.0,dk,212.48293434088225,22104.0,18259.0,kompleksowa,1,300.0,1,300.0,1008,powiat pabianicki,,1,300.0,1,300.0,wysoka,oryginalne,oryginalne,False,0,0,False,ŁÓDZKIE,pabianicki,492,118704,241.0,True,511.0,160.0,671.0,5.65,7.0,489.0,,False,False,korytarzowa,0.8525376571044805
fuel_station_01018,fuel_station,Pieprzyk,51.6403807,19.2749796,unique,,,fuel,,,Pieprzyk,,,,,,,,,91859,S14c,455.93646794740425,kompleksowa,22104.0,18259.0,2038.0,10175,482,745.8477243807685,14514.0,12938.0,dk,455.93646794740425,22104.0,18259.0,kompleksowa,1,300.0,1,300.0,1008,powiat pabianicki,,1,300.0,1,300.0,wysoka,oryginalne,oryginalne,False,0,0,False,ŁÓDZKIE,pabianicki,492,118704,241.0,True,511.0,160.0,671.0,5.65,7.0,489.0,,False,False,korytarzowa,0.8525376571044805
fuel_station_01019,fuel_station,Gaz LPG,51.888111,18.9881815,unique,,,fuel,,,,,,,,,,,,91882,72,2888.752625993015,,11623.0,10400.0,677.0,10054,703,2997.320049965247,5097.0,4393.0,dk,2888.752625993015,11623.0,10400.0,,0,0.0,0,0.0,1011,powiat poddębicki,,0,0.0,0,0.0,srednia,oryginalne,oryginalne,False,0,0,False,ŁÓDZKIE,poddębicki,881,39169,44.0,True,99.0,19.0,118.0,3.01,8.0,1054.0,,False,False,docelowa,0.9559665759083654
fuel_station_01020,fuel_station,Orlen,51.6557359,16.1021164,unique,,,fuel,,PKN Orlen,Orlen,,7232,,,,,,,30311,12,1313.2670624472644,,14178.0,11157.0,747.0,2292,292,374.6974450824941,9962.0,8955.0,dw,374.6974450824941,9962.0,8955.0,,2,360.0,5,715.0,203,powiat głogowski,,2,360.0,5,715.0,wysoka,oryginalne,oryginalne,False,0,0,False,DOLNOŚLĄSKIE,głogowski,443,84387,190.0,True,167.0,63.0,230.0,2.73,13.0,2227.0,,False,False,docelowa,0.7469608744509143
fuel_station_01021,fuel_station,BP,52.2229112,21.2299316,unique,,,fuel,,,BP,,,,,,,,,10314,S17g,2172.252873293747,bazowa rozszerzona,37281.0,32602.0,2959.0,14122,638,3931.464654196429,15066.0,13189.0,dk,2172.252873293747,37281.0,32602.0,bazowa rozszerzona,5,415.0,5,415.0,1465,powiat Warszawa,,5,415.0,5,415.0,srednia,oryginalne,oryginalne,False,1,1,False,MAZOWIECKIE,M. st. Warszawa,517,1863845,3604.0,True,22183.0,15978.0,38161.0,20.47,565.0,52028.0,,False,False,docelowa,0.6827383185005853
junction_00642,junction,Bralin,51.2997917,17.8697463,unique,,,,motorway_junction,,,,,,,,,,,90513,S8e,6653.365716129419,bazowa,28117.0,18203.0,3396.0,30320,482,1939.3478789827764,7562.0,6188.0,dw,1939.3478789827764,7562.0,6188.0,bazowa,0,0.0,0,0.0,3008,powiat kępiński,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,kępiński,608,55762,92.0,True,180.0,80.0,260.0,4.66,7.0,964.0,,False,False,korytarzowa,0.9282807731434384
junction_00643,junction,Bralin,51.3003154,17.8766352,unique,,,,motorway_junction,,,,,,,,,,,90516,S11f,6659.884689220714,kompleksowa,7859.0,4204.0,1147.0,30320,482,1645.1343931976198,7562.0,6188.0,dw,1645.1343931976198,7562.0,6188.0,kompleksowa,0,0.0,0,0.0,3008,powiat kępiński,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,kępiński,608,55762,92.0,True,180.0,80.0,260.0,4.66,7.0,964.0,,False,False,korytarzowa,0.9282807731434384
junction_00644,junction,Kępno,51.3212249,18.0025114,unique,,,,motorway_junction,,,,,,,,,,,90515,S8e,1711.5157866698864,bazowa,27264.0,17742.0,3082.0,30319,482,3679.179557454548,6030.0,4790.0,dk,1711.5157866698864,27264.0,17742.0,bazowa,0,0.0,0,0.0,3008,powiat kępiński,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,kępiński,608,55762,92.0,True,180.0,80.0,260.0,4.66,7.0,964.0,,False,False,korytarzowa,0.9282807731434384
junction_00645,junction,Jarosław Wschód,49.9709463,22.6476688,unique,,,,motorway_junction,,,,68,,,,,,,81511,A4,3876.704827578412,bazowa,11115.0,7809.0,1305.0,18147,880,1958.009486908365,7479.0,6514.0,dw,1958.009486908365,7479.0,6514.0,bazowa,0,0.0,0,0.0,1804,powiat jarosławski,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,PODKARPACKIE,jarosławski,1029,115103,112.0,True,198.0,55.0,253.0,2.2,15.0,1942.0,,False,False,korytarzowa,0.9617108625528884
junction_00646,junction,Jarosław Wschód,49.9713097,22.6464845,unique,,,,motorway_junction,,,,68,,,,,,,81511,A4,3786.782811710785,bazowa,11115.0,7809.0,1305.0,18147,880,1953.892706772,7479.0,6514.0,dw,1953.892706772,7479.0,6514.0,bazowa,0,0.0,0,0.0,1804,powiat jarosławski,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,PODKARPACKIE,jarosławski,1029,115103,112.0,True,198.0,55.0,253.0,2.2,15.0,1942.0,,False,False,korytarzowa,0.9617108625528884
fuel_station_01022,fuel_station,Müller,50.8198176,15.4389429,unique,,,fuel,,,Müller,,,,,,,,,30604,5r,876.5351463632304,,2170.0,1761.0,110.0,2421,358,6059.99262646096,2566.0,2337.0,dk,876.5351463632304,2170.0,1761.0,,2,82.0,2,82.0,206,powiat karkonoski,,2,82.0,2,82.0,wysoka,oryginalne,oryginalne,False,1,1,False,DOLNOŚLĄSKIE,Jelenia Góra + karkonoski (obszar metropolitalny),736,134058,182.1,True,418.0,160.0,578.0,4.31,52.0,2387.0,17.81,True,True,docelowa,0.5755331375303282
fuel_station_01023,fuel_station,MOL,53.9100824,15.1949022,unique,,,fuel,,,MOL,,,,,,,,,60417,S6,12016.601469783203,kompleksowa,14115.0,11459.0,1115.0,32026,109,311.5161961893683,9614.0,8450.0,dw,311.5161961893683,9614.0,8450.0,kompleksowa,1,142.0,5,683.0,3205,powiat gryficki,,1,142.0,5,683.0,wysoka,oryginalne,oryginalne,False,0,0,False,ZACHODNIOPOMORSKIE,gryficki,1021,56095,55.0,True,209.0,28.0,237.0,4.22,20.0,2138.0,,False,False,docelowa,0.6885745375408052
fuel_station_01024,fuel_station,Orlen,53.1663268,22.0579225,unique,,,fuel,,,Orlen,,,,,,,,,50514,S61,5344.870887584862,bazowa,15837.0,8581.0,1344.0,20096,645,3604.069699865626,6610.0,5838.0,dw,3604.069699865626,6610.0,5838.0,bazowa,1,22.0,15,5775.0,2062,powiat Łomża,,1,22.0,14,5633.0,srednia,oryginalne,oryginalne,False,0,0,False,PODLASKIE,Łomża + łomżyński (obszar metropolitalny),1388,108759,78.4,True,200.0,63.0,263.0,2.42,18.0,6359.0,58.47,True,True,docelowa,0.8547094188376754
fuel_station_01025,fuel_station,MBX Stacja Paliw Lublin,51.2412787,22.5947229,unique,,,fuel,,MBX Sp. z o.o.,MBX,,,,,,,,,80219,S12s,4836.306054996827,bazowa rozszerzona,22333.0,15586.0,2420.0,6284,822a,5052.291577978901,14546.0,12782.0,dk,4836.306054996827,22333.0,15586.0,bazowa rozszerzona,4,312.0,15,1680.0,663,powiat Lublin,,4,312.0,15,1680.0,srednia,oryginalne,oryginalne,False,0,0,False,LUBELSKIE,Lublin + lubelski (obszar metropolitalny),1827,493664,270.2,True,3293.0,1161.0,4454.0,9.02,81.0,9610.0,19.47,True,True,docelowa,0.6956011730205278
fuel_station_01026,fuel_station,Petrodom,51.2421068,22.5935397,unique,,,fuel,,,,,,,,,,,,80219,S12s,4947.994539198939,bazowa rozszerzona,22333.0,15586.0,2420.0,6284,822a,5046.106920969989,14546.0,12782.0,dk,4947.994539198939,22333.0,15586.0,bazowa rozszerzona,3,132.0,16,1822.0,663,powiat Lublin,,3,132.0,16,1822.0,srednia,oryginalne,oryginalne,False,0,0,False,LUBELSKIE,Lublin + lubelski (obszar metropolitalny),1827,493664,270.2,True,3293.0,1161.0,4454.0,9.02,81.0,9610.0,19.47,True,True,docelowa,0.6956011730205278
junction_00647,junction,Pyrzowice,50.4479692,19.056405,unique,,,,motorway_junction,,,,36,,,,,,,40717,78,391.177245592132,,7049.0,5531.0,658.0,24144,913,2555.011751938335,15568.0,14215.0,dk,391.177245592132,7049.0,5531.0,,0,0.0,0,0.0,2401,powiat będziński,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,ŚLĄSKIE,będziński,364,143640,394.0,True,374.0,102.0,476.0,3.31,17.0,1477.0,,False,False,korytarzowa,0.8542372881355932
fuel_station_01027,fuel_station,Orlen,51.8589196,16.609941,unique,,,fuel,,PKN Orlen S. A.,Orlen,,7668,,,,,,,90747,12u,4549.935301572189,,6040.0,4838.0,580.0,30175,432,4073.417430988388,7286.0,6014.0,dw,4073.417430988388,7286.0,6014.0,,0,0.0,1,170.0,3063,powiat Leszno,,0,0.0,1,170.0,srednia,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,Leszno + leszczyński (obszar metropolitalny),838,120083,143.3,True,483.0,207.0,690.0,5.75,11.0,1304.0,10.86,True,True,docelowa,0.7039208922616994
fuel_station_01028,fuel_station,Orlen,51.2828039,17.9531291,unique,,,fuel,,PKN Orlen,Orlen,,865,,,,,,,90515,S8e,4229.8854730755975,bazowa,27264.0,17742.0,3082.0,30319,482,3045.1362073316395,6030.0,4790.0,dw,3045.1362073316395,6030.0,4790.0,bazowa,0,0.0,0,0.0,3008,powiat kępiński,,0,0.0,0,0.0,srednia,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,kępiński,608,55762,92.0,True,180.0,80.0,260.0,4.66,7.0,964.0,,False,False,docelowa,0.9282807731434384
junction_00648,junction,,51.1705845,21.2290538,unique,,,,motorway_junction,,,,,,,,,,,11410,9,14468.077630724798,,13448.0,10853.0,1242.0,26009,744,11564.799710237548,2604.0,2154.0,dw,11564.799710237548,2604.0,2154.0,,0,0.0,0,0.0,1425,powiat radomski,,0,0.0,0,0.0,niska,ekstrapolowane,oryginalne,False,0,0,False,MAZOWIECKIE,Radom + radomski (obszar metropolitalny),1642,345144,210.2,True,807.0,489.0,1296.0,3.75,43.0,5993.0,17.36,True,True,korytarzowa,0.8168708020545239
junction_00649,junction,,51.1330473,21.228269,unique,,,,motorway_junction,,,,,,,,,,,11410,9,10369.75090712665,,13448.0,10853.0,1242.0,26009,744,10455.13617198866,2604.0,2154.0,dk,10369.75090712665,13448.0,10853.0,,0,0.0,0,0.0,1425,powiat radomski,,0,0.0,0,0.0,niska,ekstrapolowane,oryginalne,False,0,0,False,MAZOWIECKIE,Radom + radomski (obszar metropolitalny),1642,345144,210.2,True,807.0,489.0,1296.0,3.75,43.0,5993.0,17.36,True,True,korytarzowa,0.8168708020545239
junction_00650,junction,Rydzyna,51.7422494,16.6792488,unique,,,,motorway_junction,,,,48,,,,,,,90725,S5f,200.13384681463603,kompleksowa,22716.0,16014.0,2807.0,30313,309,4033.327040571056,3551.0,3083.0,dk,200.13384681463603,22716.0,16014.0,kompleksowa,0,0.0,0,0.0,3013,powiat leszczyński,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,Leszno + leszczyński (obszar metropolitalny),838,120083,143.3,True,483.0,207.0,690.0,5.75,11.0,1304.0,10.86,True,True,korytarzowa,0.7039208922616994
junction_00651,junction,Rydzyna,51.7433956,16.6771479,unique,,,,motorway_junction,,,,48,,,,,,,90725,S5f,392.5528750961312,kompleksowa,22716.0,16014.0,2807.0,30313,309,4224.621116541369,3551.0,3083.0,dk,392.5528750961312,22716.0,16014.0,kompleksowa,0,0.0,0,0.0,3013,powiat leszczyński,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,Leszno + leszczyński (obszar metropolitalny),838,120083,143.3,True,483.0,207.0,690.0,5.75,11.0,1304.0,10.86,True,True,korytarzowa,0.7039208922616994
junction_00652,junction,Klucz,53.3350265,14.5721896,unique,,,,motorway_junction,,,,,,,,,,,60720,A6,844.6371982557918,bazowa,34052.0,25749.0,2909.0,32049,120,8745.818425904798,3831.0,3312.0,dk,844.6371982557918,34052.0,25749.0,bazowa,0,0.0,2,562.0,3206,powiat gryfiński,,0,0.0,2,562.0,wysoka,oryginalne,oryginalne,False,0,0,False,ZACHODNIOPOMORSKIE,gryfiński,1869,76489,41.0,True,134.0,51.0,185.0,2.42,11.0,1234.0,,False,False,korytarzowa,0.7066195372750642
junction_00653,junction,Radziszewo,53.3338084,14.544266,unique,,,,motorway_junction,,,,,,,,,,,60719,A6,964.3454577949192,bazowa,21698.0,15476.0,2198.0,32049,120,8696.35794057112,3831.0,3312.0,dk,964.3454577949192,21698.0,15476.0,bazowa,4,598.0,4,598.0,3206,powiat gryfiński,,4,598.0,4,598.0,wysoka,oryginalne,oryginalne,False,0,0,False,ZACHODNIOPOMORSKIE,gryfiński,1869,76489,41.0,True,134.0,51.0,185.0,2.42,11.0,1234.0,,False,False,korytarzowa,0.7066195372750642
fuel_station_01029,fuel_station,Orlen,53.9610869,14.7849399,unique,,,fuel,,,Orlen,,,,,,,,,60435,"S3
S3h",15953.637579792054,bazowa,13655.0,10619.0,1049.0,32025,107,2335.795412536769,10877.0,9783.0,dw,2335.795412536769,10877.0,9783.0,bazowa,2,312.0,2,312.0,3207,powiat kamieński,,2,312.0,2,312.0,srednia,oryginalne,oryginalne,False,0,0,False,ZACHODNIOPOMORSKIE,kamieński,1008,43773,43.0,True,137.0,37.0,174.0,3.98,19.0,1407.0,,False,False,docelowa,0.7449462862423473
fuel_station_01030,fuel_station,warex,50.3259679,19.0308555,unique,,,fuel,,,,,,,,,,,,40704,94b,2581.391075682493,,17149.0,14577.0,1245.0,24139,910,6183.571738922569,10959.0,9609.0,dk,2581.391075682493,17149.0,14577.0,,1,170.0,3,432.0,2474,powiat Siemianowice Śląskie,,1,170.0,3,432.0,srednia,oryginalne,oryginalne,False,0,1,False,ŚLĄSKIE,Siemianowice Śląskie,25,62817,2464.0,True,88.0,52.0,140.0,2.23,9.0,1301.0,,False,False,docelowa,0.4056878949927078
fuel_station_01031,fuel_station,Orlen,53.1611613,23.0707571,unique,,,fuel,,,Orlen,,,,,,,,,50303,8,1345.953684913764,,23732.0,19013.0,2352.0,20043,676,1568.0984451468726,18779.0,15758.0,dk,1345.953684913764,23732.0,19013.0,,2,287.0,13,1931.0,2002,powiat białostocki,,2,287.0,13,1931.0,wysoka,oryginalne,oryginalne,False,0,0,False,PODLASKIE,Białystok + białostocki (obszar metropolitalny),3079,449556,146.0,True,2971.0,1152.0,4123.0,9.17,81.0,14266.0,31.73,True,True,docelowa,0.8001543560176148
fuel_station_01032,fuel_station,,50.3516735,19.3617281,unique,,,fuel,,,,,,,,,,,,40621,94b,5404.252524771534,,27615.0,20502.0,3001.0,24067,790,5015.915579605301,831.0,731.0,dw,5015.915579605301,831.0,731.0,,0,0.0,0,0.0,2465,powiat Dąbrowa Górnicza,,0,0.0,0,0.0,srednia,oryginalne,oryginalne,False,0,0,False,ŚLĄSKIE,Dąbrowa Górnicza,189,112408,596.0,True,275.0,108.0,383.0,3.41,19.0,2925.0,,False,False,docelowa,0.8739300855931526
junction_00654,junction,Częstochowa Północ,50.8758515,19.1379517,unique,,,,motorway_junction,,,,31,,,,,,,40202,A1,3839.080926844728,bazowa,51075.0,33995.0,5057.0,24309,483,2163.400080162314,6266.0,5452.0,dw,2163.400080162314,6266.0,5452.0,bazowa,0,0.0,0,0.0,2464,powiat Częstochowa,,0,0.0,0,0.0,srednia,oryginalne,oryginalne,False,0,0,False,ŚLĄSKIE,Częstochowa + częstochowski (obszar metropolitalny),1682,334657,199.0,True,1616.0,718.0,2334.0,6.97,94.0,7976.0,23.83,True,True,korytarzowa,0.845578231292517
junction_00655,junction,Częstochowa Jasna Góra,50.8485748,19.0421259,unique,,,,motorway_junction,,,,32,,,,,,,40788,43,225.3816646515372,,14345.0,12238.0,1323.0,24036,494,3212.6431005323,7282.0,6420.0,dk,225.3816646515372,14345.0,12238.0,,1,72.0,1,72.0,2464,powiat Częstochowa,,1,72.0,1,72.0,wysoka,oryginalne,oryginalne,False,0,0,False,ŚLĄSKIE,Częstochowa + częstochowski (obszar metropolitalny),1682,334657,199.0,True,1616.0,718.0,2334.0,6.97,94.0,7976.0,23.83,True,True,korytarzowa,0.845578231292517
junction_00656,junction,Częstochowa Jasna Góra,50.845238,19.0386323,unique,,,,motorway_junction,,,,32,,,,,,,40788,43,470.5695469249266,,14345.0,12238.0,1323.0,24036,494,2767.863875621748,7282.0,6420.0,dk,470.5695469249266,14345.0,12238.0,,1,72.0,1,72.0,2464,powiat Częstochowa,,1,72.0,1,72.0,wysoka,oryginalne,oryginalne,False,0,0,False,ŚLĄSKIE,Częstochowa + częstochowski (obszar metropolitalny),1682,334657,199.0,True,1616.0,718.0,2334.0,6.97,94.0,7976.0,23.83,True,True,korytarzowa,0.845578231292517
junction_00657,junction,Częstochowa Blachownia,50.7804898,19.004121,unique,,,,motorway_junction,,,,33,,,,,,,40212,A1,633.4089311857899,bazowa,44935.0,28809.0,4620.0,24132,908,4796.241473620681,9407.0,8070.0,dk,633.4089311857899,44935.0,28809.0,bazowa,0,0.0,0,0.0,2464,powiat Częstochowa,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,ŚLĄSKIE,Częstochowa + częstochowski (obszar metropolitalny),1682,334657,199.0,True,1616.0,718.0,2334.0,6.97,94.0,7976.0,23.83,True,True,korytarzowa,0.845578231292517
