location_id,source_layer,name,latitude,longitude,dedup_status,matched_ref,match_distance_m,amenity,highway,operator,brand,capacity,ref,province,district,city,n_points,total_power_kw,max_power_kw,nearest_dk_odcinek_id,nearest_dk_droga,nearest_dk_dist_m,nearest_dk_ten_t,nearest_dk_sdrr_ogolem,nearest_dk_sam_osobowe,nearest_dk_lekkie_ciezarowe,nearest_dw_odcinek_id,nearest_dw_droga,nearest_dw_dist_m,nearest_dw_sdrr_ogolem,nearest_dw_sam_osobowe,traffic_primary_source,traffic_primary_dist_m,traffic_primary_sdrr_ogolem,traffic_primary_sam_osobowe,ten_t,existing_eipa_stations_1km,existing_eipa_power_kw_1km,existing_eipa_stations_2km,existing_eipa_power_kw_2km,teryt_powiat_geo,powiat_nazwa_geo,station_suspended,existing_eipa_stations_active_1km,existing_eipa_power_kw_active_1km,existing_eipa_stations_active_2km,existing_eipa_power_kw_active_2km,traffic_confidence,nearest_dk_coord_source,nearest_dw_coord_source,moc_nieznana,existing_eipa_moc_nieznana_liczba_1km,existing_eipa_moc_nieznana_liczba_2km,moc_szacowana,powiat_wojewodztwo,powiat_nazwa,powiat_powierzchnia_km2,powiat_ludnosc,powiat_gestosc_zaludnienia,cepik_dane_dostepne,powiat_liczba_bev,powiat_liczba_phev,powiat_liczba_ev_razem,powiat_ev_na_1000_mieszkancow,powiat_liczba_stacji_eipa,powiat_moc_stacji_eipa_kw,powiat_moc_kw_na_1000_mieszkancow,powiat_scalony_obszar,powiat_ev_dane_zanizone,segment,udzial_jednorodzinne_nsp,_powiat_klucz,sesje_rocznie_szacunek,energia_kwh_rocznie_szacunek,udzial_lokalizacji,sklonnosc_ladowania_publicznego,luka_infrastrukturalna_powiatu,mnoznik_luki_infrastrukturalnej,ranga_percentylowa_w_segmencie,_klucz_powiatu,pewnosc_danych_mnoznik,dane_prawdopodobnie_zanizone,dystans_do_hubu_afir_km,afir_luka_mnoznik,dostawcze_mnoznik,konkurencja_korekta_mnoznik,ruch_mnoznik,wynik_scoringowy,ranking_scoringowy_procentyl,skladowa_udzial_konkurencji,skladowa_pewnosc_danych,skladowa_luka_afir,skladowa_ruch_drogowy,skladowa_ruch_dostawczy,skladowa_korekta_konkurencji,skladowa_luka_infrastrukturalna,skladowa_sklonnosc_publiczna,index_right,tot,_suma_siatki_powiat,udzial_populacji
eipa_station_01387,eipa_station,Hotel August,49.9600613,20.5965001,unique,,,,,"Restauracja Hotel ""August"" Dariusz Augustyn",,,,małopolskie,brzeski,Brzesko,2.0,44.0,22.0,20904.0,94g,815.9636173426458,,14034.0,11446.0,1018.0,12004.0,768,5360.301777293682,5072.0,3435.0,dk,815.9636173426458,14034.0,11446.0,,2.0,442.0,2.0,442.0,1202,powiat brzeski,False,2.0,442.0,2.0,442.0,wysoka,interpolowane,oryginalne,False,0.0,0.0,False,MAŁOPOLSKIE,brzeski,591,91340,155.0,True,273.0,62.0,335.0,3.67,9.0,1804.0,,False,False,docelowa,0.9726445173513238,MAŁOPOLSKIE|brzeski,34.94403867209251,372.2970647927689,0.0905349794238683,0.1191488378540733,0.0940298507462686,1.0470149253731345,0.1919797916008841,MAŁOPOLSKIE|brzeski,1.0,False,,1.0,1.0,2.64913533183806,1.0167777728065857,1002.812643551502,0.3130956109346338,0.0905349794238683,1.0,1.0,1.0167777728065857,1.0,2.64913533183806,1.0470149253731345,0.1191488378540733,216962.0,231.0,90978.0,0.0025390753808613
eipa_station_01388,eipa_station,"Cicha 54, 37-523 Radawa",50.135516,22.7645957,unique,2_osm_matches,,,,NOXO ENERGY Sp. z o.o.,,,,podkarpackie,jarosławski,Radawa,2.0,22.0,11.0,81409.0,77,12701.248494809364,,6464.0,5520.0,515.0,18125.0,870,6668.507391507466,3191.0,2548.0,dw,6668.507391507466,3191.0,2548.0,,1.0,44.0,1.0,44.0,1804,powiat jarosławski,False,1.0,44.0,1.0,44.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,PODKARPACKIE,jarosławski,1029,115103,112.0,True,198.0,55.0,253.0,2.2,15.0,1942.0,,False,False,docelowa,0.9617108625528884,PODKARPACKIE|jarosławski,92.83777127531808,140.61972979587776,0.5,0.1268023962129781,-0.2865671641791045,0.8567164179104477,0.4701215661509315,PODKARPACKIE|jarosławski,1.0,False,,1.0,1.0,1.0,0.8743479038969173,122.9505659935766,0.0944476757192071,0.5,1.0,1.0,0.8743479038969173,1.0,1.0,0.8567164179104477,0.1268023962129781,299924.0,174.0,117376.0,0.001482415485278
eipa_station_01389,eipa_station,"11 Listopada 2/4, 42-400 Zawiercie",50.492238,19.420117,unique,,,,,Zakłady Produkcyjne B-D S.A.,,,,śląskie,zawierciański,Zawiercie,3.0,382.0,180.0,40796.0,78,3476.438820464119,,11504.0,8303.0,1078.0,24300.0,791a,875.3074852835872,11213.0,10172.0,dw,875.3074852835872,11213.0,10172.0,,1.0,72.0,3.0,286.0,2416,powiat zawierciański,False,1.0,72.0,3.0,286.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,ŚLĄSKIE,zawierciański,1004,110383,110.0,True,204.0,73.0,277.0,2.51,6.0,756.0,,False,False,docelowa,0.8942552933079633,ŚLĄSKIE|zawierciański,129.02396838397527,1795.928930493749,0.1333333333333333,0.1740212946844257,0.1850746268656716,1.0925373134328358,0.5572308178086517,ŚLĄSKIE|zawierciański,1.0,False,,1.0,1.0,2.485935051629731,0.998604089302492,4458.330547747622,0.5198872533667397,0.1333333333333333,1.0,1.0,0.998604089302492,1.0,2.485935051629731,1.0925373134328358,0.1740212946844257,166102.0,3508.0,115548.0,0.0101198924545066
eipa_station_01390,eipa_station,"Janusza Meissnera 1B, 60-408 Poznań",52.419345,16.866014,unique,,,,,Budimex Mobility Spółka Akcyjna,,,,wielkopolskie,Poznań,Poznań,2.0,44.0,22.0,90834.0,92,4833.95397455144,,53045.0,47145.0,3185.0,30221.0,307,6876.672515973641,20586.0,17560.0,dk,4833.95397455144,53045.0,47145.0,,2.0,44.0,13.0,724.0,3064,powiat Poznań,False,2.0,44.0,13.0,724.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,WIELKOPOLSKIE,Poznań + poznański (obszar metropolitalny),2162,990434,458.1,True,10237.0,4968.0,15205.0,15.35,337.0,41222.0,41.62,True,True,docelowa,0.6398746506309816,WIELKOPOLSKIE|Poznań + poznański (obszar metropolitalny),187.3672652847252,54662.56054245239,0.0572916666666666,0.3520877445583129,0.1074626865671641,1.053731343283582,0.6456425639406378,WIELKOPOLSKIE|Poznań + poznański (obszar metropolitalny),1.0,True,,1.0,1.0,4.414183416856061,1.1207194308979465,270419.028351906,0.9643863809225538,0.0572916666666666,1.0,1.0,1.1207194308979465,1.0,4.414183416856061,1.053731343283582,0.3520877445583129,62889.0,2910.0,978388.0,0.0029742801424383
eipa_station_01391,eipa_station,Park Handlowy Glinianka,52.026808,21.11971,unique,,,,,Power Dot Poland Sp. z o.o.,,,,mazowieckie,piaseczyński,Łubna,8.0,850.0,120.0,10974.0,"79
79c",1108.7983173502348,,17303.0,15134.0,1015.0,14184.0,724,4484.460046747726,9722.0,8637.0,dk,1108.7983173502348,17303.0,15134.0,,0.0,0.0,0.0,0.0,1418,powiat piaseczyński,False,0.0,0.0,0.0,0.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,MAZOWIECKIE,piaseczyński,621,217738,351.0,True,1264.0,466.0,1730.0,7.95,33.0,3421.0,,False,False,docelowa,0.8918846531559682,MAZOWIECKIE|piaseczyński,1382.1174327957397,672.1584085574549,1.0,0.1756807427908222,0.3761194029850746,1.1880597014925374,0.9596621408272812,MAZOWIECKIE|piaseczyński,1.0,False,,1.0,1.0,1.0,1.0562390944476756,709.9599887801169,0.2697865867299002,1.0,1.0,1.0,1.0562390944476756,1.0,1.0,1.1880597014925374,0.1756807427908222,218520.0,342.0,205734.0,0.0005541135641167
eipa_station_01392,eipa_station,ORLEN Stacja Paliw Sucha SŁ8119,51.620239,20.974141,unique,1_osm_matches,,,,ORLEN S.A.,,,,mazowieckie,białobrzeski,Sucha,2.0,72.0,50.0,10420.0,"S7a
S7",1260.650248415045,kompleksowa,40631.0,31042.0,4217.0,14201.0,731,6002.921645476434,7378.0,6356.0,dk,1260.650248415045,40631.0,31042.0,kompleksowa,0.0,0.0,0.0,0.0,1401,powiat białobrzeski,False,0.0,0.0,0.0,0.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,MAZOWIECKIE,białobrzeski,639,32350,51.0,True,50.0,19.0,69.0,2.13,10.0,2012.0,,False,False,korytarzowa,0.9815862317968468,MAZOWIECKIE|białobrzeski,3817.683762603157,88570.26329239325,1.0,,,,0.95496632996633,MAZOWIECKIE|białobrzeski,1.0,False,9.23745144813834,1.0,1.0581638163816385,1.0,1.0,93721.84782340538,0.9513537637607856,1.0,1.0,1.0,1.0,1.0581638163816385,1.0,,,216648.0,17.0,32843.0,0.0002588070517309
eipa_station_01393,eipa_station,"Koniawska 11, 66-400 Gorzów Wielkopolski",52.7174009,15.2539109,unique,,,,,NOXO ENERGY Sp. z o.o.,,,,lubuskie,Gorzów Wielkopolski,Gorzów Wielkopolski,2.0,44.0,22.0,31113.0,S3a,2286.296111663536,bazowa,26140.0,18804.0,2286.0,8036.0,151,9722.727324166284,5096.0,4345.0,dk,2286.296111663536,26140.0,18804.0,bazowa,2.0,186.0,12.0,1365.0,861,powiat Gorzów Wielkopolski,False,1.0,44.0,10.0,1123.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,LUBUSKIE,Gorzów Wielkopolski + gorzowski (obszar metropolitalny),1300,188779,145.2,True,976.0,616.0,1592.0,8.43,59.0,10496.0,55.6,True,True,docelowa,0.5658283270542714,LUBUSKIE|Gorzów Wielkopolski + gorzowski (obszar metropolitalny),86.28981551535453,1545.9691383447323,0.0377035132819194,0.40392017106201,0.0119402985074625,1.0059701492537312,0.4449794758446479,LUBUSKIE|Gorzów Wielkopolski + gorzowski (obszar metropolitalny),1.0,True,2.655853132433715,1.0,1.0,5.714115511375058,1.0715068677016688,9465.526907440168,0.6156771509104738,0.0377035132819194,1.0,1.0,1.0715068677016688,1.0,5.714115511375058,1.0059701492537312,0.40392017106201,16288.0,875.0,192303.0,0.0007583518371181
eipa_station_01394,eipa_station,"Na Zaspę 3, 80-546 Gdańsk",54.400416,18.675136,unique,,,,,Budimex Mobility Spółka Akcyjna,,,,pomorskie,Gdańsk,Gdańsk,2.0,22.0,11.0,70323.0,S7i,9386.045899418888,bazowa,44318.0,32445.0,3164.0,22315.0,501,7502.139695787017,15017.0,12296.0,dw,7502.139695787017,15017.0,12296.0,bazowa,11.0,132.0,15.0,264.0,2261,powiat Gdańsk,False,11.0,132.0,15.0,264.0,srednia,oryginalne,oryginalne,False,8.0,9.0,False,POMORSKIE,Gdańsk,683,488651,716.0,True,5031.0,3195.0,8226.0,16.83,239.0,17967.0,,False,False,docelowa,0.5461124401913876,POMORSKIE|Gdańsk,578.4476021815747,55360.77692282365,0.1428571428571428,0.4177212918660287,0.1373134328358208,1.0686567164179104,0.8601199873697506,POMORSKIE|Gdańsk,1.0,False,4.956475017228671,1.0,1.0,2.242640687119285,1.0288510581182049,127736.31461112878,0.9062234351930564,0.1428571428571428,1.0,1.0,1.0288510581182049,1.0,2.242640687119285,1.0686567164179104,0.4177212918660287,111661.0,7050.0,490826.0,0.0047878474245455
eipa_station_01395,eipa_station,Galeria Sekunda,50.6476981,20.2834117,unique,,,,,Power Dot Poland Sp. z o.o.,,,,świętokrzyskie,jędrzejowski,Jędrzejów,2.0,240.0,120.0,21214.0,78d,1304.4174100996397,,7663.0,4218.0,749.0,26006.0,728,2770.1887262450546,5067.0,3818.0,dk,1304.4174100996397,7663.0,4218.0,,3.0,362.0,3.0,362.0,2602,powiat jędrzejowski,False,3.0,362.0,3.0,362.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,ŚWIĘTOKRZYSKIE,jędrzejowski,1257,80365,64.0,True,171.0,47.0,218.0,2.71,8.0,4136.0,,False,False,docelowa,0.9625334522747548,ŚWIĘTOKRZYSKIE|jędrzejowski,47.49359734283444,454.33786523278974,0.1083743842364532,0.1262265834076716,-0.4298507462686567,0.7850746268656716,0.2710372592358699,ŚWIĘTOKRZYSKIE|jędrzejowski,1.0,False,,1.0,1.0,2.385342287649572,0.9026687843944342,978.268489155975,0.3094716120084113,0.1083743842364532,1.0,1.0,0.9026687843944342,1.0,2.385342287649572,0.7850746268656716,0.1262265834076716,198328.0,4057.0,83300.0,0.0060879351740696
eipa_station_01396,eipa_station,Galeria Sekunda,50.6476981,20.2834117,unique,,,,,Power Dot Poland Sp. z o.o.,,,,świętokrzyskie,jędrzejowski,Jędrzejów,2.0,100.0,50.0,21214.0,78d,1304.4174100996397,,7663.0,4218.0,749.0,26006.0,728,2770.1887262450546,5067.0,3818.0,dk,1304.4174100996397,7663.0,4218.0,,3.0,502.0,3.0,502.0,2602,powiat jędrzejowski,False,3.0,502.0,3.0,502.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,ŚWIĘTOKRZYSKIE,jędrzejowski,1257,80365,64.0,True,171.0,47.0,218.0,2.71,8.0,4136.0,,False,False,docelowa,0.9625334522747548,ŚWIĘTOKRZYSKIE|jędrzejowski,35.315751870312795,454.33786523278974,0.0805860805860805,0.1262265834076716,-0.4298507462686567,0.7850746268656716,0.1945058414903694,ŚWIĘTOKRZYSKIE|jędrzejowski,1.0,False,,1.0,1.0,2.8345918820662868,0.9026687843944342,1162.513209194468,0.3328262717551787,0.0805860805860805,1.0,1.0,0.9026687843944342,1.0,2.8345918820662868,0.7850746268656716,0.1262265834076716,198328.0,4057.0,83300.0,0.0060879351740696
eipa_station_01397,eipa_station,Hotel Bayjonn 1x7 kW,54.4456638,18.5681441,unique,,,,,Hotel Bayjonn Sopot,,,,pomorskie,Sopot,Sopot,1.0,7.0,7.0,70306.0,S6,5239.378439559173,bazowa,89539.0,74468.0,6900.0,22904.0,211,9075.262234607704,5643.0,4543.0,dk,5239.378439559173,89539.0,74468.0,bazowa,9.0,878.0,20.0,1902.0,2264,powiat Sopot,False,9.0,878.0,20.0,1902.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,POMORSKIE,Sopot,28,31444,1133.0,True,229.0,127.0,356.0,11.32,21.0,1909.0,,False,False,docelowa,0.3218557448350851,POMORSKIE|Sopot,57.94032833647152,3780.90348044024,0.0226104830421377,0.5747009786154404,0.0477611940298507,1.0238805970149254,0.3320176823492264,POMORSKIE|Sopot,1.0,False,1.8350533603338832,1.0,1.0,6.680272564443653,1.1371817815757683,28722.32994424517,0.7412643729587043,0.0226104830421377,1.0,1.0,1.1371817815757683,1.0,6.680272564443653,1.0238805970149254,0.5747009786154404,108202.0,1477.0,29140.0,0.0056318157553572
eipa_station_01398,eipa_station,Hotel Bayjonn 2x7 kW nr 1,54.4456638,18.5681441,unique,,,,,Hotel Bayjonn Sopot,,,,pomorskie,Sopot,Sopot,2.0,14.0,7.0,70306.0,S6,5239.378439559173,bazowa,89539.0,74468.0,6900.0,22904.0,211,9075.262234607704,5643.0,4543.0,dk,5239.378439559173,89539.0,74468.0,bazowa,9.0,871.0,20.0,1895.0,2264,powiat Sopot,False,9.0,871.0,20.0,1895.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,POMORSKIE,Sopot,28,31444,1133.0,True,229.0,127.0,356.0,11.32,21.0,1909.0,,False,False,docelowa,0.3218557448350851,POMORSKIE|Sopot,58.14949919689199,3780.90348044024,0.0226921093347086,0.5747009786154404,0.0477611940298507,1.0238805970149254,0.3332412377644458,POMORSKIE|Sopot,1.0,False,1.8350533603338832,1.0,1.0,6.670520098805229,1.1371817815757683,28680.39849112937,0.7411077804125095,0.0226921093347086,1.0,1.0,1.1371817815757683,1.0,6.670520098805229,1.0238805970149254,0.5747009786154404,108202.0,1477.0,29140.0,0.0056318157553572
eipa_station_01399,eipa_station,Hotel Bayjonn 2x7 kW nr 2,54.4456638,18.5681441,unique,,,,,Hotel Bayjonn Sopot,,,,pomorskie,Sopot,Sopot,2.0,14.0,7.0,70306.0,S6,5239.378439559173,bazowa,89539.0,74468.0,6900.0,22904.0,211,9075.262234607704,5643.0,4543.0,dk,5239.378439559173,89539.0,74468.0,bazowa,9.0,871.0,20.0,1895.0,2264,powiat Sopot,False,9.0,871.0,20.0,1895.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,POMORSKIE,Sopot,28,31444,1133.0,True,229.0,127.0,356.0,11.32,21.0,1909.0,,False,False,docelowa,0.3218557448350851,POMORSKIE|Sopot,58.14949919689199,3780.90348044024,0.0226921093347086,0.5747009786154404,0.0477611940298507,1.0238805970149254,0.3332412377644458,POMORSKIE|Sopot,1.0,False,1.8350533603338832,1.0,1.0,6.670520098805229,1.1371817815757683,28680.39849112937,0.7411077804125095,0.0226921093347086,1.0,1.0,1.1371817815757683,1.0,6.670520098805229,1.0238805970149254,0.5747009786154404,108202.0,1477.0,29140.0,0.0056318157553572
eipa_station_01400,eipa_station,"Lidl Luboń, Dębiecka",52.3527804,16.8857508,unique,1_osm_matches,,,,Lidl sp. z o.o. sp. k.,,,,wielkopolskie,poznański,Luboń,2.0,72.0,50.0,90916.0,A2,1402.6892916156328,bazowa,88655.0,62119.0,9645.0,30167.0,430,932.7828428070412,14799.0,12724.0,dw,932.7828428070412,14799.0,12724.0,bazowa,2.0,492.0,9.0,1533.0,3064,powiat Poznań,False,2.0,492.0,8.0,1271.0,wysoka,oryginalne,oryginalne,False,0.0,1.0,False,WIELKOPOLSKIE,Poznań + poznański (obszar metropolitalny),2162,990434,458.1,True,10237.0,4968.0,15205.0,15.35,337.0,41222.0,41.62,True,True,docelowa,0.6398746506309816,WIELKOPOLSKIE|Poznań + poznański (obszar metropolitalny),109.42818231077486,3579.7670968880902,0.0334600760456273,0.3520877445583129,0.1074626865671641,1.053731343283582,0.5155509946321439,WIELKOPOLSKIE|Poznań + poznański (obszar metropolitalny),1.0,True,3.092616409166568,1.0,1.0,5.457753722219095,1.033548834504049,20192.94712233965,0.7011766811328353,0.0334600760456273,1.0,1.0,1.033548834504049,1.0,5.457753722219095,1.053731343283582,0.3520877445583129,63970.0,1334.0,978388.0,0.0001947810363285
eipa_station_01401,eipa_station,"Lidl Poznań, Poszwińskiego",52.4413829,16.8666174,unique,,,,,Lidl sp. z o.o. sp. k.,,,,wielkopolskie,Poznań,Poznań,2.0,72.0,50.0,90834.0,92,4685.808349234485,,53045.0,47145.0,3185.0,30221.0,307,7580.208703269863,20586.0,17560.0,dk,4685.808349234485,53045.0,47145.0,,2.0,546.0,4.0,1070.0,3064,powiat Poznań,False,2.0,546.0,4.0,1070.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,WIELKOPOLSKIE,Poznań + poznański (obszar metropolitalny),2162,990434,458.1,True,10237.0,4968.0,15205.0,15.35,337.0,41222.0,41.62,True,True,docelowa,0.6398746506309816,WIELKOPOLSKIE|Poznań + poznański (obszar metropolitalny),129.17240551047482,16680.533938727855,0.0394973070017953,0.3520877445583129,0.1074626865671641,1.053731343283582,0.5577833912219766,WIELKOPOLSKIE|Poznań + poznański (obszar metropolitalny),1.0,True,,1.0,1.0,4.790318637231527,1.1207194308979465,89551.16749647555,0.8687754462887567,0.0394973070017953,1.0,1.0,1.1207194308979465,1.0,4.790318637231527,1.053731343283582,0.3520877445583129,63055.0,5328.0,978388.0,0.0009076153836719
eipa_station_01402,eipa_station,Lidl Zalasewo,52.3901799,17.0653325,unique,,,,,Lidl sp. z o.o. sp. k.,,,,wielkopolskie,poznański,Zalasewo,2.0,72.0,50.0,90308.0,92,1840.1645923301223,,40456.0,35083.0,2333.0,30308.0,194,5779.335869850433,13261.0,11339.0,dk,1840.1645923301223,40456.0,35083.0,,1.0,240.0,7.0,1217.0,3021,powiat poznański,False,1.0,240.0,7.0,1217.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,WIELKOPOLSKIE,Poznań + poznański (obszar metropolitalny),2162,990434,458.1,True,10237.0,4968.0,15205.0,15.35,337.0,41222.0,41.62,True,True,docelowa,0.6398746506309816,WIELKOPOLSKIE|Poznań + poznański (obszar metropolitalny),114.1142424573108,9346.573312192211,0.0348929421094369,0.3520877445583129,0.1074626865671641,1.053731343283582,0.525418377012946,WIELKOPOLSKIE|Poznań + poznański (obszar metropolitalny),1.0,True,,1.0,1.0,5.6537879626498535,1.1096595230638449,58638.34148194207,0.8232741264372959,0.0348929421094369,1.0,1.0,1.1096595230638449,1.0,5.6537879626498535,1.053731343283582,0.3520877445583129,70234.0,3483.0,978388.0,0.0005085624809088
eipa_station_01403,eipa_station,Lidl Poznań Kościelna,52.4156136,16.9048735,unique,,,,,Lidl sp. z o.o. sp. k.,,,,wielkopolskie,Poznań,Poznań,2.0,72.0,50.0,90917.0,A2,7132.9672280257055,bazowa,85424.0,59332.0,9509.0,30308.0,194,7389.7258903674,13261.0,11339.0,dk,7132.9672280257055,85424.0,59332.0,bazowa,9.0,318.0,43.0,2918.0,3064,powiat Poznań,False,9.0,318.0,42.0,2896.0,srednia,oryginalne,oryginalne,False,0.0,2.0,False,WIELKOPOLSKIE,Poznań + poznański (obszar metropolitalny),2162,990434,458.1,True,10237.0,4968.0,15205.0,15.35,337.0,41222.0,41.62,True,True,docelowa,0.6398746506309816,WIELKOPOLSKIE|Poznań + poznański (obszar metropolitalny),48.94491827845882,22423.859672698087,0.0149659863945578,0.3520877445583129,0.1074626865671641,1.053731343283582,0.2762867066624566,WIELKOPOLSKIE|Poznań + poznański (obszar metropolitalny),1.0,True,1.9261746875511647,1.0,1.0,9.48663252252404,1.127846628786184,239923.33557194163,0.9576752717999196,0.0149659863945578,1.0,1.0,1.127846628786184,1.0,9.48663252252404,1.053731343283582,0.3520877445583129,64440.0,9550.0,978388.0,0.0012201192165071
eipa_station_01404,eipa_station,2112 Lidl Barczewo,53.8381136,20.6919574,unique,,,,,Lidl sp. z o.o. sp. k.,,,,warmińsko-mazurskie,olsztyński,Barczewo,2.0,72.0,50.0,51402.0,"S16i
16c",5744.470086782847,kompleksowa,22290.0,17866.0,1933.0,28134.0,595,5604.934233645836,4020.0,3254.0,dw,5604.934233645836,4020.0,3254.0,kompleksowa,0.0,0.0,0.0,0.0,2814,powiat olsztyński,False,0.0,0.0,0.0,0.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,WARMIŃSKO-MAZURSKIE,Olsztyn + olsztyński (obszar metropolitalny),2926,296952,101.5,True,1549.0,636.0,2185.0,7.36,101.0,13334.0,44.9,True,True,docelowa,0.6621621621621622,WARMIŃSKO-MAZURSKIE|Olsztyn + olsztyński (obszar metropolitalny),1433.4926206590078,2761.6249741868623,1.0,0.3364864864864865,0.0149253731343284,1.0074626865671643,0.9617934954215346,WARMIŃSKO-MAZURSKIE|Olsztyn + olsztyński (obszar metropolitalny),1.0,True,44.07750127439053,1.0610025055223589,1.0,1.0,0.885421233949264,2594.364803789724,0.4445438682832983,1.0,1.0,1.0610025055223589,0.885421233949264,1.0,1.0,1.0074626865671643,0.3364864864864865,185510.0,1342.0,298845.0,0.0011226555572286
eipa_station_01405,eipa_station,Lidl Police Tarnowska,53.5517207,14.5436127,unique,1_osm_matches,,,,Lidl sp. z o.o. sp. k.,,,,zachodniopomorskie,policki,Police,2.0,72.0,50.0,60723.0,10,14552.516831184865,,14607.0,13285.0,757.0,32179.0,114,1429.1365690218654,9416.0,8198.0,dw,1429.1365690218654,9416.0,8198.0,,1.0,120.0,3.0,153.0,3211,powiat policki,False,1.0,120.0,3.0,153.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,ZACHODNIOPOMORSKIE,policki,664,86834,131.0,True,356.0,172.0,528.0,6.08,25.0,8382.0,,False,False,docelowa,0.7942286348501665,ZACHODNIOPOMORSKIE|policki,359.48135368384203,0.0,0.2233502538071066,0.2440399556048834,-0.0925373134328358,0.953731343283582,0.7760498894853174,ZACHODNIOPOMORSKIE|policki,1.0,False,,1.0,1.0,1.6214207014147612,0.96790076506644,0.0,0.0087915529506509,0.2233502538071066,1.0,1.0,0.96790076506644,1.0,1.6214207014147612,0.953731343283582,0.2440399556048834,1882.0,0.0,82406.0,0.0
eipa_station_01406,eipa_station,Lidl Kosakowo,54.5797433,18.493363,unique,,,,,Lidl sp. z o.o. sp. k.,,,,pomorskie,pucki,Kosakowo,2.0,72.0,50.0,70314.0,S7w,5217.039984354806,bazowa,34154.0,30337.0,2497.0,22859.0,468,6066.678118444879,47675.0,43356.0,dk,5217.039984354806,34154.0,30337.0,bazowa,1.0,11.0,4.0,417.0,2211,powiat pucki,False,1.0,11.0,4.0,417.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,POMORSKIE,pucki,868,92383,106.0,True,373.0,94.0,467.0,5.06,21.0,1595.0,,False,False,docelowa,0.8787214211305444,POMORSKIE|pucki,99.98718831316418,287.8244752739797,0.0954446854663774,0.1848950052086189,0.2835820895522387,1.1417910447761193,0.4910009472687086,POMORSKIE|pucki,1.0,False,4.789395098732741,1.0,1.0,3.268667236359873,1.104243658001879,1038.875119134966,0.3186882018701624,0.0954446854663774,1.0,1.0,1.104243658001879,1.0,3.268667236359873,1.1417910447761193,0.1848950052086189,104697.0,221.0,87808.0,0.0008389516520894
eipa_station_01407,eipa_station,Lidl Koronowo,53.3070229,17.9518863,unique,,,,,Lidl sp. z o.o. sp. k.,,,,kujawsko-pomorskie,bydgoski,Koronowo,2.0,72.0,50.0,71010.0,25,5457.115496912949,,10963.0,8589.0,1140.0,4118.0,244,8322.446232924925,2551.0,2193.0,dk,5457.115496912949,10963.0,8589.0,,0.0,0.0,1.0,11.0,403,powiat bydgoski,False,0.0,0.0,0.0,0.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,KUJAWSKO-POMORSKIE,Bydgoszcz + bydgoski (obszar metropolitalny),1570,451958,287.9,True,2701.0,1793.0,4494.0,9.94,97.0,14136.0,31.28,True,True,docelowa,0.64486354559574,KUJAWSKO-POMORSKIE|Bydgoszcz + bydgoski (obszar metropolitalny),2758.946514316548,57321.765696964605,1.0,0.348595518082982,0.1373134328358208,1.0686567164179104,0.9866987685506788,KUJAWSKO-POMORSKIE|Bydgoszcz + bydgoski (obszar metropolitalny),1.0,True,,1.0,1.0,1.0,0.973994452149792,55831.08177627377,0.8178604984117042,1.0,1.0,1.0,0.973994452149792,1.0,1.0,1.0686567164179104,0.348595518082982,94496.0,5037.0,460475.0,0.0109387045985124
eipa_station_01408,eipa_station,Lidl Piła,53.1444594,16.7337359,unique,,,,,Lidl sp. z o.o. sp. k.,,,,wielkopolskie,pilski,Piła,2.0,46.0,24.0,90223.0,11m,3490.8946113426464,,10270.0,7085.0,1256.0,30002.0,179,802.0286654326706,11551.0,10596.0,dw,802.0286654326706,11551.0,10596.0,,0.0,0.0,12.0,3987.0,3019,powiat pilski,False,0.0,0.0,12.0,3987.0,wysoka,oryginalne,oryginalne,False,0.0,1.0,False,WIELKOPOLSKIE,pilski,1266,129629,102.0,True,444.0,179.0,623.0,4.81,35.0,8726.0,,False,False,docelowa,0.7633664946534021,WIELKOPOLSKIE|pilski,7.714343207547237,4078.035237938665,0.0109154056065492,0.2656434537426185,-0.0835820895522387,0.9582089552238806,0.0311809283233343,WIELKOPOLSKIE|pilski,1.0,False,,1.0,1.0,11.85011433500752,1.0049125318777683,48562.582837835325,0.8014853921524764,0.0109154056065492,1.0,1.0,1.0049125318777683,1.0,11.85011433500752,0.9582089552238806,0.2656434537426185,54845.0,5126.0,132661.0,0.0077279682800521
