odcinek_id,droga,lat,lon,ten_t,sdrr_ogolem,sam_osobowe,lekkie_ciezarowe,typ_drogi
32044,114,53.547704,14.522472,,5819,5132,381,dw
32045,115,53.499763,14.479817,,13132,11805,681,dw
32046,115,53.548355,14.460392,,3718,3369,195,dw
30096,116,52.613152,16.335883,,1167,935,105,dw
32180,119,53.334176,14.771679,,7373,5843,530,dw
32181,119,53.305147,14.792794,,7568,5868,599,dw
32182,119,53.186133,14.83968,,6188,4833,377,dw
32183,119,53.140912,14.891955,,13146,10673,830,dw
32184,119,53.075979,14.900183,,6342,4574,444,dw
32185,119,52.955714,14.961426,,6328,4296,575,dw
32186,119,52.94274,14.952904,,2329,1143,189,dw
08205,119,52.843632,15.044649,,3272,1889,316,dw
32048,120,53.252515,14.486193,,3531,3320,168,dw
32223,120,53.25377,14.488527,,10346,9507,557,dw
32224,120,53.258071,14.503976,,4419,3996,272,dw
32049,120,53.256517,14.564243,,3831,3312,336,dw
32050,120,53.28831,14.720098,,1106,912,82,dw
32051,120,53.342104,14.866852,,3359,2834,264,dw
32052,121,53.166152,14.591461,,1833,1562,172,dw
32054,122,53.037026,14.326041,,1904,1612,100,dw
32055,122,53.09055,14.452623,,927,691,101,dw
32188,122,53.100683,14.65726,,4564,3805,400,dw
32053,122,53.11802,14.725429,,2993,2300,378,dw
32056,122,53.130083,14.828304,,2688,2093,320,dw
32057,122,53.170156,15.045723,,1691,1258,176,dw
32059,122,53.198017,15.207102,,2132,1690,194,dw
32214,124,52.842769,14.126675,,8428,7923,348,dw
32060,124,52.875641,14.199731,,3750,3260,331,dw
32061,124,52.914504,14.355484,,2710,2281,256,dw
32062,125,52.912786,14.202455,,875,773,75,dw
32063,125,52.874978,14.312339,,833,677,114,dw
32064,125,52.825521,14.462182,,525,332,34,dw
32065,126,52.819394,14.234723,,529,413,93,dw
32066,126,52.789125,14.475126,,2609,2328,187,dw
32067,126,52.802565,14.573936,,2044,1751,163,dw
32068,127,52.676763,14.571962,,465,384,43,dw
32069,127,52.732108,14.693371,,1866,1644,169,dw
08218,130,52.764979,14.949409,,2385,2035,177,dw
08003,130,52.774131,15.041326,,4237,3566,417,dw
08004,131,52.673342,15.002175,,3756,3109,321,dw
08005,132,52.606297,14.680816,,4115,3442,337,dw
08006,132,52.619075,14.703665,,5567,4717,574,dw
08163,132,52.657599,14.815359,,4780,3952,519,dw
08164,132,52.671535,14.906561,,4077,3342,423,dw
08007,132,52.676675,14.958954,,5509,4610,556,dw
08008,132,52.682815,15.052853,,7729,6550,736,dw
08009,134,52.496866,14.910696,,4011,2584,592,dw
08180,134,52.460583,14.885279,,3535,2132,552,dw
08181,134,52.444908,14.893715,,4004,2723,495,dw
08010,134,52.350316,14.833181,,4566,3949,361,dw
08012,134,52.275,14.751971,,868,717,78,dw
30090,135,52.810475,16.17496,,1010,930,47,dw
08014,136,52.520026,15.245221,,2538,2249,166,dw
08194,136,52.460983,15.214689,,2509,2240,152,dw
08015,137,52.364823,14.681962,,7377,5888,626,dw
08016,137,52.400096,14.759387,,4578,3324,529,dw
08017,137,52.420563,14.795569,,4482,3343,463,dw
08182,137,52.438022,14.88652,,3391,2300,424,dw
08018,137,52.465303,15.013408,,1977,1723,142,dw
08019,137,52.448625,15.100213,,3771,3282,238,dw
08020,137,52.44377,15.193414,,5092,4358,343,dw
08206,137,52.436024,15.249546,,2777,2328,216,dw
08021,137,52.440126,15.310108,,1429,1182,91,dw
08207,137,52.442085,15.563045,,7069,6534,298,dw
08023,137,52.444764,15.601453,,10117,9114,523,dw
08208,137,52.444941,15.63915,,5332,4575,368,dw
08025,137,52.412617,15.752423,,1404,997,152,dw
08026,138,52.50987,15.012242,,1153,947,105,dw
08027,138,52.421462,15.115151,,3593,3081,221,dw
08183,138,52.321709,15.085613,,5012,3521,456,dw
08028,138,52.244659,15.054352,,851,706,80,dw
08029,138,52.203612,15.018394,,572,440,57,dw
08031,138,51.984927,14.794739,,1031,934,56,dw
08209,138,51.954249,14.746752,,8145,7505,445,dw
08032,138,51.949045,14.72751,,5465,5169,232,dw
08033,139,52.443975,14.731166,,1127,918,95,dw
08034,139,52.351409,14.824212,,3135,2786,189,dw
08196,139,52.344476,14.799867,,1269,833,87,dw
08184,139,52.336845,14.827425,,2209,1621,166,dw
30099,140,52.753569,16.407703,,2438,2063,235,dw
32191,141,53.464607,14.929044,,1872,1544,183,dw
32073,141,53.481094,14.977826,,652,557,76,dw
32074,142,53.438554,14.888691,,6464,5165,626,dw
32072,142,53.428742,14.994473,,5160,4056,490,dw
32075,142,53.433249,15.126693,,4254,3392,369,dw
30100,143,52.702524,16.339758,,1163,1002,64,dw
32076,144,53.648133,15.222431,,3531,2867,280,dw
32077,144,53.647335,15.225361,,2190,1824,173,dw
32078,144,53.478277,15.334414,,1854,1510,183,dw
32079,146,53.56503,15.196441,,425,359,38,dw
32080,146,53.597772,15.385528,,723,624,70,dw
32081,147,53.686532,15.418401,,946,730,112,dw
32082,147,53.651394,15.59237,,2264,1941,172,dw
32083,148,53.715875,15.591554,,1893,1506,174,dw
32225,148,53.638897,15.622521,,5927,5154,381,dw
32226,148,53.638957,15.627774,,5786,4831,467,dw
32192,148,53.638896,15.629877,,3759,3101,277,dw
32085,148,53.604412,15.702709,,2255,1744,183,dw
30103,150,52.70058,16.21731,,1151,1006,66,dw
32086,151,53.750863,15.730232,,2169,1689,216,dw
32088,151,53.674336,15.658335,,1798,1414,165,dw
32193,151,53.626305,15.612556,,3955,3292,282,dw
32089,151,53.612543,15.612312,,3328,2771,277,dw
32194,151,53.542916,15.559633,,3546,2863,296,dw
32090,151,53.511943,15.573667,,1028,798,109,dw
32092,151,53.325813,15.573753,,898,695,120,dw
32093,151,53.201603,15.450642,,2315,2017,162,dw
32094,151,53.171687,15.418149,,11860,10495,790,dw
32195,151,53.16641,15.407004,,11264,10270,613,dw
32095,151,53.089184,15.296249,,2527,2095,242,dw
32096,151,53.021107,15.283062,,4526,3897,379,dw
32196,151,52.991219,15.209286,,4751,3894,442,dw
32098,151,52.98044,15.19251,,4712,3994,438,dw
08036,151,52.802174,15.218507,,5096,4345,389,dw
32100,152,53.775142,15.429801,,3316,2694,308,dw
32101,152,53.775306,15.754093,,2566,2245,117,dw
32108,152,53.772178,15.767839,,9625,8299,676,dw
32113,152,53.773203,15.77589,,9010,7726,564,dw
32102,152,53.7758,15.848698,,4494,3747,289,dw
30092,153,52.865396,16.489549,,1487,1286,125,dw
08037,154,52.856491,15.710361,,408,312,39,dw
32103,156,52.994998,15.051807,,3469,2740,307,dw
08039,156,52.926355,15.436909,,1473,1106,165,dw
08040,156,52.871614,15.534517,,5971,5321,366,dw
08041,156,52.837454,15.580136,,3757,3215,318,dw
08042,156,52.848854,15.633127,,1600,1313,180,dw
08045,157,52.838128,15.588825,,2094,1711,207,dw
08046,158,52.734259,15.417298,,3047,2738,207,dw
08047,158,52.725054,15.546977,,2948,2386,304,dw
08048,158,52.762107,15.695398,,2955,2386,341,dw
08049,158,52.817377,15.788876,,5471,4684,460,dw
08050,159,52.639893,15.452853,,2832,2349,248,dw
08051,159,52.602649,15.495737,,3509,2999,269,dw
08204,159,52.578208,15.56885,,2319,1913,183,dw
32105,160,53.244126,15.323934,,3364,2610,408,dw
32106,160,53.189477,15.3945,,4097,3391,395,dw
32199,160,53.16784,15.423955,,11935,10612,796,dw
32107,160,53.109602,15.620762,,1911,1558,146,dw
08052,160,52.986817,15.749878,,1880,1485,205,dw
08053,160,52.929883,15.751198,,1878,1393,207,dw
08197,160,52.824978,15.822541,,2543,2036,235,dw
30105,160,52.634214,15.860553,,2620,1852,369,dw
30106,160,52.594528,15.894687,,9390,7743,943,dw
30107,160,52.582015,15.89782,,6991,5587,744,dw
30108,160,52.53186,15.916755,,2488,1991,242,dw
08057,161,52.951698,15.828981,,675,581,41,dw
32209,162,54.128815,15.567878,,10128,8914,666,dw
32109,162,54.084628,15.627723,,5470,4692,389,dw
32110,162,54.002011,15.674341,,2958,2483,187,dw
32111,162,53.897751,15.704603,,3541,2800,315,dw
32112,162,53.811896,15.762087,,4304,3452,368,dw
32114,162,53.700152,15.79151,,2278,1960,125,dw
32210,163,54.172874,15.588763,,19989,18591,925,dw
32115,163,54.142461,15.692599,,4844,4310,338,dw
32117,163,54.030131,15.900578,,6436,5564,435,dw
32118,163,54.011419,15.964668,,10790,9533,598,dw
32119,163,53.978439,16.032358,,5116,4369,379,dw
32120,163,53.891731,16.067633,,2372,2010,111,dw
32121,163,53.770122,16.090931,,6251,5198,480,dw
32227,163,53.761437,16.096297,,6030,5258,355,dw
32122,163,53.614863,16.197968,,1886,1426,183,dw
32123,163,53.552376,16.239543,,4074,3169,422,dw
32124,163,53.334146,16.434045,,5087,4173,418,dw
08059,164,52.937958,15.873696,,147,119,12,dw
32215,165,54.175936,15.597308,,13033,11754,746,dw
32216,165,54.199781,15.734424,,5831,5085,442,dw
32217,165,54.209711,15.992294,,4270,3602,384,dw
32218,165,54.219433,16.080153,,14488,12979,934,dw
32219,165,54.123391,16.305413,,6551,5651,473,dw
32220,165,54.032713,16.462572,,3516,2775,280,dw
32127,167,54.099488,16.1651,,3077,2675,222,dw
32128,167,54.001383,16.171966,,2125,1755,221,dw
32129,167,53.86476,16.167972,,957,796,105,dw
32134,171,53.887304,16.508733,,1051,789,146,dw
32198,171,53.830894,16.438788,,1769,1438,152,dw
32136,171,53.60712,16.25815,,1677,1412,137,dw
32137,172,53.77069,16.151174,,3264,2622,342,dw
32138,172,53.755486,16.303126,,2059,1574,249,dw
32139,172,53.716658,16.42773,,2961,2456,271,dw
32140,173,53.693535,16.048908,,1511,1207,126,dw
32141,173,53.628474,15.931516,,1167,959,115,dw
32142,173,53.552464,15.823493,,3145,2610,281,dw
08061,174,52.853567,15.924414,,1856,1573,191,dw
30093,174,52.90956,16.052626,,2954,2450,259,dw
30094,174,52.909413,16.405544,,2014,1655,156,dw
32143,175,53.516821,15.786099,,3848,2952,284,dw
32144,175,53.368609,15.878882,,1818,1283,212,dw
32145,175,53.277482,15.877303,,1985,1606,168,dw
32147,175,53.191069,15.640336,,1813,1446,200,dw
32148,177,53.535126,16.231107,,2154,1696,231,dw
32149,177,53.218628,16.172241,,2297,1876,198,dw
32150,177,53.097351,16.122559,,1029,830,107,dw
30050,177,52.988161,16.209811,,1220,977,102,dw
30051,177,52.908753,16.184347,,5622,4779,436,dw
30052,177,52.896446,16.172318,,5829,5051,420,dw
32152,178,53.230341,16.44924,,3254,2629,291,dw
30053,178,53.11281,16.395916,,2435,1880,220,dw
30055,178,53.031453,16.470754,,11570,9996,878,dw
30057,178,52.977946,16.498322,,5421,4401,519,dw
30058,178,52.91131,16.550057,,9098,7511,797,dw
30300,178,52.906456,16.589396,,8143,6494,763,dw
30061,178,52.81945,16.724759,,4719,3864,424,dw
30063,178,52.754648,16.81966,,6576,5472,558,dw
30301,178,52.65445,16.815499,,7903,6413,730,dw
32154,179,53.186913,16.382327,,1293,899,154,dw
32155,179,53.185122,16.480591,,2329,1805,217,dw
30001,179,53.154938,16.686591,,12564,11072,795,dw
30002,179,53.151565,16.73167,,11551,10596,488,dw
30065,180,52.962519,16.246626,,1822,1502,155,dw
30066,180,52.987641,16.389367,,3286,2812,284,dw
30067,180,53.026064,16.420248,,4039,3378,444,dw
30331,180,53.041555,16.454958,,9591,8575,610,dw
30068,180,53.04239,16.469399,,9883,8794,587,dw
30070,180,53.097852,16.643203,,5641,4844,468,dw
30003,180,53.136602,16.739164,,7952,7020,491,dw
08198,181,52.823788,15.829364,,1891,1495,154,dw
30071,181,52.8246,15.948579,,2225,1776,201,dw
30072,181,52.861924,16.089859,,2912,2430,274,dw
30075,181,52.887996,16.186887,,2859,2243,333,dw
30077,181,52.884015,16.499214,,2753,2352,129,dw
30109,182,52.605405,15.911589,,7515,6451,776,dw
30110,182,52.623364,15.962454,,3519,3015,281,dw
30302,182,52.649218,16.083238,,7381,6504,550,dw
30111,182,52.666226,16.229899,,2710,2183,215,dw
30112,182,52.690761,16.332282,,4309,3683,332,dw
30903,182,52.707489,16.37938,,5554,4999,359,dw
30352,182,52.692849,16.405937,,2631,2064,170,dw
30113,182,52.722731,16.4246,,3687,2748,344,dw
30078,182,52.767058,16.49516,,3613,2620,437,dw
30080,182,52.845225,16.526298,,6715,5615,509,dw
30081,182,52.896611,16.553619,,11325,9923,595,dw
30083,182,52.938213,16.656362,,3722,2831,409,dw
30084,182,52.973502,16.660535,,3985,3247,383,dw
30085,183,52.952646,16.728408,,1566,1204,150,dw
30114,184,52.668109,16.396558,,3560,2883,260,dw
30115,184,52.645489,16.416081,,4283,3446,297,dw
30304,184,52.614779,16.565654,,5779,5107,395,dw
30117,184,52.610832,16.585687,,6809,5105,453,dw
30118,184,52.597555,16.590999,,12165,9863,752,dw
30119,184,52.512484,16.70207,,12477,10334,1104,dw
30121,185,52.710933,16.523333,,7203,5854,614,dw
30123,185,52.623274,16.562914,,13354,11533,1000,dw
30124,186,52.557677,16.086187,,2852,2278,221,dw
30126,186,52.627935,16.218038,,3233,2916,203,dw
30306,187,52.515206,16.260073,,8576,7100,648,dw
30127,187,52.561709,16.432281,,4666,3352,380,dw
30128,187,52.586088,16.534319,,5945,4452,441,dw
30307,187,52.60622,16.581289,,6596,5493,436,dw
30129,187,52.633577,16.716462,,5174,3779,521,dw
30130,187,52.642774,16.80702,,6251,4776,589,dw
30044,187,52.63655,16.946476,,5214,3968,567,dw
22201,188,53.650655,17.366068,,3426,2924,291,dw
30004,188,53.415291,17.148801,,3713,3059,398,dw
30005,188,53.362333,17.039196,,10191,9129,671,dw
30006,188,53.333464,17.009526,,7800,6680,683,dw
30353,188,53.218224,16.866926,,6092,5171,531,dw
30907,188,53.161054,16.755641,,9324,8309,458,dw
30008,189,53.394129,16.918941,,3345,2772,315,dw
30009,189,53.365586,17.028136,,4934,4245,374,dw
30354,189,53.35851,17.063191,,4281,3746,329,dw
30010,189,53.36516,17.18725,,2080,1770,101,dw
04181,189,53.374761,17.266319,,1542,1247,189,dw
04043,189,53.351991,17.47615,,4098,3542,354,dw
30011,190,53.214604,17.076031,,2071,1591,275,dw
30012,190,53.10783,17.125855,,6013,4984,695,dw
30013,190,52.989959,17.102495,,4612,3819,509,dw
30025,190,52.84991,17.203657,,5229,4480,370,dw
30026,190,52.80907,17.198643,,10898,10105,537,dw
30332,190,52.799954,17.211368,,7925,6880,690,dw
30027,190,52.744621,17.321624,,5820,4785,502,dw
30029,190,52.562781,17.526356,,6119,4900,563,dw
30030,190,52.538819,17.586097,,9977,8779,687,dw
30015,191,53.020937,16.984322,,3642,3176,297,dw
30016,191,53.047014,17.178239,,1428,1232,94,dw
08065,192,52.570853,15.735523,,695,591,50,dw
30017,193,52.9898,16.920539,,12773,11451,839,dw
30018,193,52.965691,17.031961,,5525,4630,493,dw
30019,193,52.95457,17.267019,,1840,1498,154,dw
30308,194,52.430296,17.011158,,13261,11339,897,dw
30309,194,52.468727,17.172275,,10576,9208,717,dw
30310,194,52.512266,17.458039,,8215,6918,629,dw
30333,194,52.526643,17.528017,,16075,13133,1239,dw
30321,194,52.533455,17.568714,,19608,15964,1729,dw
30334,194,52.536153,17.58549,,24819,20531,1894,dw
30322,194,52.544191,17.602091,,14905,11887,1025,dw
30335,194,52.561786,17.61409,,9604,8013,605,dw
30323,194,52.621057,17.610934,,1934,1659,112,dw
30035,196,52.468728,16.9802,,18599,15854,1333,dw
30336,196,52.553013,16.989903,,7855,6714,486,dw
30329,196,52.613921,17.094387,,8862,7317,657,dw
30037,196,52.674037,17.148128,,6744,5750,488,dw
30040,197,52.5769,17.356536,,2538,1964,208,dw
08066,199,52.63344,15.599124,,257,210,12,dw
32156,201,53.730585,16.824867,,3965,3144,434,dw
22203,201,53.661301,17.123813,,2125,1491,286,dw
22204,202,53.733271,17.039332,,2163,1655,244,dw
32157,203,54.259609,16.266866,,5544,4906,410,dw
32158,203,54.356136,16.334837,,3720,3289,267,dw
32200,203,54.414348,16.407152,,5494,4837,338,dw
32160,203,54.448119,16.467722,,4148,3561,308,dw
22501,203,54.502142,16.736807,,1366,1153,109,dw
22502,203,54.579636,16.856618,,13022,11677,702,dw
04182,204,53.076994,18.231087,,1078,971,61,dw
32162,205,54.426051,16.399689,,2603,2345,146,dw
32161,205,54.421737,16.507861,,2660,2358,182,dw
32221,205,54.357763,16.673918,,9359,8536,537,dw
32222,205,54.349314,16.68093,,4265,3661,326,dw
32163,205,54.324934,16.690179,,2321,1933,180,dw
32164,205,54.21601,16.701534,,1280,967,127,dw
32165,205,54.027501,16.721831,,1227,968,125,dw
32167,206,54.181154,16.381207,,2532,2139,227,dw
32169,206,54.119147,16.694865,,1887,1481,178,dw
22101,206,54.067753,16.887312,,2494,2256,150,dw
22102,206,53.999579,16.97619,,5230,4736,176,dw
04183,207,53.497535,18.737489,,2868,2511,243,dw
22503,208,54.248325,16.907426,,2611,2297,140,dw
22505,209,54.305382,16.875741,,1173,908,156,dw
22506,209,54.271736,16.987071,,1295,1037,126,dw
22103,209,54.273518,17.117076,,3221,2451,400,dw
22104,209,54.171403,17.468177,,5098,4224,486,dw
22509,210,54.442211,17.098923,,10863,9623,728,dw
22510,210,54.381051,17.157228,,5987,5252,463,dw
22864,210,54.326149,17.330743,,2350,1898,245,dw
22105,211,54.422129,17.380537,,2550,1968,286,dw
22401,211,54.326413,17.789478,,4721,3794,541,dw
22402,211,54.341897,17.96387,,7406,6077,827,dw
22403,211,54.344911,18.099912,,8890,7365,963,dw
22404,211,54.334345,18.1945,,18709,16371,1486,dw
22405,211,54.331927,18.200609,,13959,12139,1039,dw
22406,211,54.33033,18.207148,,16266,13900,1408,dw
22407,211,54.31777,18.286065,,14449,12344,1129,dw
22902,211,54.342228,18.362877,,24868,19955,2281,dw
22903,211,54.381203,18.361546,,14030,11210,1674,dw
22904,211,54.44746,18.427815,,5643,4543,578,dw
22106,212,54.396984,17.700102,,2293,1846,224,dw
22107,212,54.312579,17.484467,,2237,1725,252,dw
22108,212,54.196351,17.485668,,5558,4737,456,dw
22113,212,54.174219,17.488599,,18962,17261,751,dw
22109,212,54.158234,17.490876,,8061,6990,448,dw
22844,212,54.06106,17.427614,,3070,2242,321,dw
22110,212,53.97488,17.407007,,2759,1792,322,dw
22205,212,53.811589,17.40803,,4123,3022,435,dw
22206,212,53.713456,17.531538,,7759,6453,582,dw
22845,212,53.702612,17.535449,,6831,5954,478,dw
22846,212,53.689475,17.537361,,3198,2657,243,dw
22208,212,53.665611,17.529437,,5168,4205,358,dw
22511,213,54.502672,17.061323,,8433,7402,602,dw
22512,213,54.590076,17.21039,,2701,2244,256,dw
22513,213,54.633561,17.511424,,2554,2094,284,dw
22604,213,54.676533,17.668839,,1680,1387,156,dw
22605,213,54.737554,17.883419,,2491,1944,226,dw
22606,213,54.787229,18.083922,,4264,3608,336,dw
22607,213,54.719603,18.326886,,5582,4831,348,dw
22514,214,54.742695,17.556556,,7405,6480,545,dw
22901,214,54.624979,17.675105,,5528,4853,366,dw
22516,214,54.559195,17.729214,,11429,10130,680,dw
22847,214,54.541323,17.750319,,14001,12444,861,dw
22517,214,54.52874,17.764221,,14326,12706,806,dw
22518,214,54.506253,17.775394,,7807,6785,550,dw
22848,214,54.375782,17.863624,,6621,5703,482,dw
22408,214,54.347564,17.891283,,12917,11352,870,dw
22428,214,54.345945,17.887798,,9595,8203,784,dw
22409,214,54.258091,17.857819,,3361,2746,283,dw
22410,214,54.164859,17.968388,,7247,6083,614,dw
22411,214,54.073189,18.006935,,9304,7951,736,dw
22426,214,54.115161,17.97613,,8712,7852,504,dw
22701,214,53.945431,18.31178,,5269,4220,499,dw
22702,214,53.795074,18.487796,,3480,2849,392,dw
22703,214,53.790071,18.509689,,4026,3341,403,dw
22704,214,53.749509,18.478823,,2934,2382,288,dw
04094,214,53.595407,18.627254,,3560,2528,453,dw
22608,215,54.790625,18.403953,,9710,8803,452,dw
22609,215,54.829459,18.331563,,3751,3388,184,dw
22610,215,54.831602,18.256914,,3624,3218,216,dw
22611,215,54.811586,18.204525,,4421,3948,291,dw
22612,216,54.606522,18.347658,,24105,21356,1399,dw
22613,216,54.684186,18.370451,,20817,18469,1263,dw
22629,216,54.704856,18.389009,,17276,15353,1182,dw
22614,216,54.72119,18.392597,,21622,19372,1324,dw
22615,216,54.757901,18.395835,,16037,14430,932,dw
22616,216,54.77599,18.40494,,15229,13765,858,dw
22617,216,54.789432,18.413619,,12006,10938,614,dw
22618,216,54.776475,18.458869,,7860,7054,424,dw
22619,216,54.723534,18.614875,,5654,5012,428,dw
22620,216,54.687885,18.707377,,4942,4375,333,dw
04256,217,53.587313,18.633451,,2587,2284,150,dw
22412,218,54.443062,18.422958,,13035,11118,1245,dw
22849,218,54.587163,18.249188,,9334,8159,734,dw
22624,218,54.603978,18.234569,,12388,11050,767,dw
22850,218,54.614229,18.225134,,9457,8142,837,dw
22625,218,54.677384,18.198533,,7274,6296,579,dw
22626,218,54.778166,18.163284,,4911,4287,322,dw
22301,221,54.308927,18.560618,,25716,22743,1667,dw
22851,221,54.292831,18.530549,,14039,12436,931,dw
22316,221,54.285224,18.504978,,14097,12452,986,dw
22302,221,54.198486,18.327968,,3458,2927,277,dw
22413,221,54.122299,18.092174,,4247,3258,378,dw
22852,221,54.123167,17.985433,,6144,5047,660,dw
22427,221,54.123774,17.988373,,14930,12948,1076,dw
22303,222,54.284504,18.596699,,19521,17476,1131,dw
22317,222,54.273518,18.582731,,15744,13553,1013,dw
22853,222,54.23261,18.539033,,9990,8248,779,dw
22318,222,54.17571,18.528984,,11982,9789,962,dw
22707,222,54.047394,18.534174,,5617,4571,474,dw
22708,222,53.984118,18.530662,,9262,7996,580,dw
22709,222,53.963593,18.529842,,7389,6583,284,dw
22710,222,53.931064,18.570835,,12448,10565,919,dw
22711,222,53.84767,18.532839,,4840,4110,401,dw
04044,223,53.108112,17.944562,,28101,25677,1631,dw
04120,223,53.098757,17.915173,,21938,19952,1330,dw
22627,224,54.547775,18.227084,,6200,5378,454,dw
22863,224,54.487003,18.217789,,9686,8271,845,dw
22628,224,54.463536,18.140842,,2962,2420,312,dw
22429,224,54.415267,18.199843,,4366,3558,502,dw
22414,224,54.353995,18.227197,,11881,10091,1165,dw
22865,224,54.333649,18.208586,,6990,5836,532,dw
22416,224,54.322974,18.203916,,12033,10319,1132,dw
22417,224,54.26669,18.197661,,6583,5375,808,dw
22418,224,54.184891,18.169527,,3930,3041,431,dw
22419,224,54.071646,18.315851,,2481,1839,395,dw
22712,224,54.087406,18.518694,,6272,5158,648,dw
22737,224,54.094561,18.634803,,3411,2834,237,dw
22713,224,54.096811,18.729421,,11185,9792,744,dw
22714,224,54.092519,18.763087,,14267,12885,652,dw
22420,226,54.127674,18.261967,,1384,1134,179,dw
22304,226,54.208962,18.499759,,6205,5139,588,dw
22305,226,54.223704,18.582919,,10543,8796,793,dw
22319,226,54.24002,18.613516,,11640,8695,1391,dw
22306,226,54.261546,18.640787,,17633,16264,642,dw
22320,226,54.265315,18.667273,,7687,6838,482,dw
22321,226,54.296444,18.720517,,10052,8744,836,dw
22314,226,54.320148,18.747314,,12257,9812,853,dw
22307,227,54.244429,18.754924,,3775,3193,322,dw
22308,227,54.242122,18.816227,,2900,2394,272,dw
22111,228,54.183866,17.505815,,7991,7231,447,dw
22112,228,54.212338,17.721331,,1460,1137,188,dw
22421,228,54.232302,17.847479,,2732,2232,257,dw
22422,228,54.255636,17.971642,,4689,3778,489,dw
22423,228,54.290349,18.118937,,6578,5554,522,dw
22424,228,54.327943,18.194353,,10732,9380,812,dw
22716,229,53.927235,18.607816,,7517,6213,594,dw
22738,229,53.92671,18.672152,,7906,6618,702,dw
22739,229,53.934706,18.696708,,4503,3618,385,dw
22740,229,53.934621,18.706358,,4504,3658,379,dw
22717,229,53.927059,18.73905,,6059,5001,564,dw
22719,230,53.964357,18.710234,,1267,1036,114,dw
22723,230,53.925083,18.714558,,3141,2515,286,dw
22720,230,53.880119,18.76227,,667,556,71,dw
22721,231,53.768294,18.578069,,2452,2048,187,dw
22722,231,53.741853,18.647767,,4292,3459,330,dw
22724,233,54.20155,18.415232,,3743,3156,398,dw
22725,234,53.816816,18.570882,,954,793,89,dw
22726,234,53.830667,18.772403,,1198,953,145,dw
22425,235,54.088548,17.801677,,5471,4347,445,dw
22210,235,53.725775,17.606906,,6940,5818,424,dw
22211,235,53.701105,17.573703,,8503,6984,480,dw
22212,236,53.838772,17.456147,,1569,1336,123,dw
22213,237,53.78212,17.973722,,3366,2755,402,dw
04046,237,53.713395,17.941657,,2446,1948,291,dw
04184,237,53.596603,17.855208,,4528,3929,342,dw
04945,237,53.580566,17.86925,,7437,6410,542,dw
04047,237,53.489844,17.810277,,5438,4497,504,dw
04213,238,53.174474,17.943033,,12172,10864,850,dw
04217,239,53.209109,18.105237,,16375,14400,1195,dw
04218,239,53.174613,18.05522,,23983,21786,1177,dw
04219,239,53.08328,18.006203,,27367,24479,1601,dw
22214,240,53.693763,17.600569,,10311,8865,662,dw
22215,240,53.686887,17.628931,,9780,7713,821,dw
04049,240,53.627487,17.758463,,7695,5780,694,dw
04048,240,53.593191,17.86091,,12788,10201,1122,dw
04185,240,53.578215,17.877774,,11818,9678,987,dw
04050,240,53.507295,17.992688,,7908,6021,690,dw
04186,240,53.48466,18.127968,,5866,4178,567,dw
04097,240,53.409288,18.377804,,10324,7872,955,dw
04237,241,53.585644,17.852562,,5368,4725,365,dw
04122,241,53.51256,17.669394,,1165,961,68,dw
04051,241,53.456938,17.540561,,9057,7950,717,dw
04123,241,53.3918,17.523557,,3866,3148,351,dw
04238,241,53.354983,17.489085,,8367,7607,547,dw
04052,241,53.345901,17.482544,,6792,5740,507,dw
04220,241,53.255961,17.612625,,2571,1884,273,dw
04055,241,53.209333,17.588268,,3876,2976,309,dw
04953,241,53.146078,17.613837,,6241,4907,439,dw
04239,241,53.136337,17.611621,,6530,5067,446,dw
04056,241,53.122832,17.602103,,11586,9582,818,dw
04109,241,53.038301,17.545171,,2284,1924,166,dw
04054,241,52.992885,17.492944,,7699,6345,576,dw
04057,241,52.968841,17.443253,,2868,2044,330,dw
30931,241,52.825235,17.234054,,10044,8582,689,dw
30034,241,52.806465,17.229009,,13028,11366,786,dw
30337,241,52.791879,17.19958,,8100,6532,626,dw
30032,241,52.768511,17.082135,,5687,4378,514,dw
30033,241,52.756628,16.97802,,3780,3290,236,dw
30024,242,53.253264,17.247096,,5077,4098,621,dw
30020,242,53.141515,17.278219,,3077,2794,154,dw
30021,242,52.985969,17.288192,,1215,1000,103,dw
30022,242,52.920158,17.343324,,1674,1263,146,dw
04125,243,53.259119,17.695364,,2336,1921,220,dw
04159,243,53.297733,17.78851,,1192,1015,86,dw
04118,244,53.239103,17.899304,,2551,2193,217,dw
04160,244,53.224095,17.960449,,4559,3992,345,dw
04221,244,53.227682,17.977646,,3530,3157,199,dw
04099,244,53.216648,18.044445,,6511,5734,546,dw
04161,244,53.215857,18.056012,,7061,6365,444,dw
04215,244,53.218298,18.075618,,1924,1659,137,dw
04119,244,53.212339,18.154711,,3615,3187,272,dw
04126,245,53.343004,18.32724,,423,345,36,dw
04127,245,53.360616,18.434358,,3747,3294,354,dw
04059,246,53.074474,17.703485,,4177,3172,385,dw
04061,246,53.0108,17.738026,,6048,4947,421,dw
04060,246,52.997037,17.841475,,1730,1146,196,dw
04001,246,52.951888,17.9923,,1632,1264,136,dw
04241,246,52.918006,18.14181,,1824,1428,238,dw
04128,246,52.902532,18.274417,,3300,2768,327,dw
04002,246,52.857686,18.481816,,1022,895,75,dw
04062,247,52.989053,17.604315,,5288,4188,505,dw
04187,247,52.989759,17.729976,,5453,4281,429,dw
