location_id,source_layer,name,latitude,longitude,dedup_status,matched_ref,match_distance_m,amenity,highway,operator,brand,capacity,ref,province,district,city,n_points,total_power_kw,max_power_kw,nearest_dk_odcinek_id,nearest_dk_droga,nearest_dk_dist_m,nearest_dk_ten_t,nearest_dk_sdrr_ogolem,nearest_dk_sam_osobowe,nearest_dk_lekkie_ciezarowe,nearest_dw_odcinek_id,nearest_dw_droga,nearest_dw_dist_m,nearest_dw_sdrr_ogolem,nearest_dw_sam_osobowe,traffic_primary_source,traffic_primary_dist_m,traffic_primary_sdrr_ogolem,traffic_primary_sam_osobowe,ten_t,existing_eipa_stations_1km,existing_eipa_power_kw_1km,existing_eipa_stations_2km,existing_eipa_power_kw_2km,teryt_powiat_geo,powiat_nazwa_geo,station_suspended,existing_eipa_stations_active_1km,existing_eipa_power_kw_active_1km,existing_eipa_stations_active_2km,existing_eipa_power_kw_active_2km,traffic_confidence,nearest_dk_coord_source,nearest_dw_coord_source,moc_nieznana,existing_eipa_moc_nieznana_liczba_1km,existing_eipa_moc_nieznana_liczba_2km,moc_szacowana,powiat_wojewodztwo,powiat_nazwa,powiat_powierzchnia_km2,powiat_ludnosc,powiat_gestosc_zaludnienia,cepik_dane_dostepne,powiat_liczba_bev,powiat_liczba_phev,powiat_liczba_ev_razem,powiat_ev_na_1000_mieszkancow,powiat_liczba_stacji_eipa,powiat_moc_stacji_eipa_kw,powiat_moc_kw_na_1000_mieszkancow,powiat_scalony_obszar,powiat_ev_dane_zanizone,segment,udzial_jednorodzinne_nsp,_powiat_klucz,sesje_rocznie_szacunek,energia_kwh_rocznie_szacunek,udzial_lokalizacji,sklonnosc_ladowania_publicznego,luka_infrastrukturalna_powiatu,mnoznik_luki_infrastrukturalnej,ranga_percentylowa_w_segmencie,_klucz_powiatu,pewnosc_danych_mnoznik,dane_prawdopodobnie_zanizone,dystans_do_hubu_afir_km,afir_luka_mnoznik,dostawcze_mnoznik,konkurencja_korekta_mnoznik,ruch_mnoznik,wynik_scoringowy,ranking_scoringowy_procentyl,skladowa_udzial_konkurencji,skladowa_pewnosc_danych,skladowa_luka_afir,skladowa_ruch_drogowy,skladowa_ruch_dostawczy,skladowa_korekta_konkurencji,skladowa_luka_infrastrukturalna,skladowa_sklonnosc_publiczna,index_right,tot,_suma_siatki_powiat,udzial_populacji,za_blisko_eipa_100m,czy_top1000_nms,pozycja_ranking_nms
fuel_station_01960,fuel_station,NEO,52.7002339,15.1159665,unique,,,fuel,,,,,,,,,,,,31723.0,S3a,5397.773618615857,bazowa,26355.0,19138.0,2166.0,8008.0,132,4673.820883195432,7729.0,6550.0,dw,4673.820883195432,7729.0,6550.0,bazowa,1.0,150.0,1.0,150.0,801,powiat gorzowski,,1.0,150.0,1.0,150.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,LUBUSKIE,Gorzów Wielkopolski + gorzowski (obszar metropolitalny),1300,188779,145.2,True,976.0,616.0,1592.0,8.43,59.0,10496.0,55.6,True,True,docelowa,0.5658283270542714,LUBUSKIE|Gorzów Wielkopolski + gorzowski (obszar metropolitalny),77.53823988563535,2713.838395997237,0.2268041237113402,0.40392017106201,0.0119402985074625,1.0059701492537312,0.8361225134196401,LUBUSKIE|Gorzów Wielkopolski + gorzowski (obszar metropolitalny),1.0,True,5.674310317150282,1.0,1.0,0.7313023567428015,0.9473614371746453,1880.1680062053215,0.6004389098703685,0.2268041237113402,1.0,1.0,0.9473614371746453,1.0,0.7313023567428015,1.0059701492537312,0.40392017106201,12905,512,192303,0.0013312324820725,True,False,
junction_01109,junction,Kleszczów,50.3475678,18.5378022,unique,,,,motorway_junction,,,,34,,,,,,,40302.0,A4,90.28628104369176,bazowa,52988.0,33336.0,6124.0,24302.0,408,7764.803147647453,3038.0,2013.0,dk,90.28628104369176,52988.0,33336.0,bazowa,0.0,0.0,0.0,0.0,2405,powiat gliwicki,,0.0,0.0,0.0,0.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,ŚLĄSKIE,Gliwice + gliwicki (obszar metropolitalny),799,281200,351.9,True,1418.0,516.0,1934.0,6.88,85.0,7095.0,25.23,True,True,korytarzowa,0.5821158996834672,ŚLĄSKIE|Gliwice + gliwicki (obszar metropolitalny),4099.810125318564,95115.59490739068,1.0,,,,0.96506734006734,ŚLĄSKIE|Gliwice + gliwicki (obszar metropolitalny),1.0,True,10.190106340014278,1.0,1.0885411311053985,1.0,1.0,103537.23726625394,0.9676751592356688,1.0,1.0,1.0,1.0,1.0885411311053985,1.0,,,133314,52,289806,8.97151887814607e-05,False,False,
junction_01110,junction,Iłowa,51.5249511,15.2159892,unique,,,,motorway_junction,,,,4,,,,,,,31703.0,A18,512.1065516592929,kompleksowa,13507.0,7400.0,1591.0,8125.0,296,922.3663602984514,5931.0,4648.0,dk,512.1065516592929,13507.0,7400.0,kompleksowa,1.0,0.0,1.0,0.0,810,powiat żagański,,1.0,0.0,1.0,0.0,wysoka,oryginalne,oryginalne,False,1.0,1.0,False,LUBUSKIE,żagański,1131,72933,64.0,True,144.0,51.0,195.0,2.67,9.0,849.0,,False,False,korytarzowa,0.7175295186194369,LUBUSKIE|żagański,910.0850410174396,21113.9729516046,1.0,,,,0.6677890011223344,LUBUSKIE|żagański,1.0,False,40.73672943294391,1.046525827542757,0.9784190231362468,1.0,1.0,21619.457888018263,0.6681528662420382,1.0,1.0,1.046525827542757,1.0,0.9784190231362468,1.0,,,18326,0,75589,0.0008996017939118,False,False,
junction_01111,junction,Iłowa,51.5245231,15.2172895,unique,,,,motorway_junction,,,,4,,,,,,,31704.0,A18,582.9986074620717,kompleksowa,12466.0,6406.0,1528.0,8125.0,296,891.6702385484361,5931.0,4648.0,dk,582.9986074620717,12466.0,6406.0,kompleksowa,1.0,0.0,1.0,0.0,810,powiat żagański,,1.0,0.0,1.0,0.0,wysoka,oryginalne,oryginalne,False,1.0,1.0,False,LUBUSKIE,żagański,1131,72933,64.0,True,144.0,51.0,195.0,2.67,9.0,849.0,,False,False,korytarzowa,0.7175295186194369,LUBUSKIE|żagański,787.8384828050972,18277.85280107825,1.0,,,,0.6373456790123457,LUBUSKIE|żagański,1.0,False,40.719823203892474,1.0464525672168674,0.9748843187660668,1.0,1.0,18646.52071314195,0.6363057324840764,1.0,1.0,1.0464525672168674,1.0,0.9748843187660668,1.0,,,18326,0,75589,0.0008996017939118,False,False,
fuel_station_01961,fuel_station,Shell,51.8976912,19.7050911,unique,,,fuel,,Shell Polska,Shell,,,,,,,,,91615.0,14,5221.577353238376,,11282.0,9535.0,925.0,10070.0,708,2200.192176955437,3421.0,2437.0,dw,2200.192176955437,3421.0,2437.0,,2.0,2800.0,2.0,2800.0,1020,powiat zgierski,,2.0,2800.0,2.0,2800.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,ŁÓDZKIE,zgierski,855,165840,194.0,True,525.0,120.0,645.0,3.89,23.0,2757.0,,False,False,docelowa,0.8931284067554285,ŁÓDZKIE|zgierski,0.9565160320856486,33.4780611229977,0.0154711673699015,0.1748101152712,0.2014925373134328,1.1007462686567164,0.04515314177455,ŁÓDZKIE|zgierski,1.0,False,,1.0,1.0,0.38648078068339103,0.873838930284781,11.306276150562848,0.026589772379299787,0.0154711673699015,1.0,1.0,0.873838930284781,1.0,0.38648078068339103,1.1007462686567164,0.1748101152712,165422,64,166409,7.691891664513337e-05,False,False,
fuel_station_01962,fuel_station,Circle K,52.7652538,23.1860529,unique,,,fuel,,,Circle K,,,,,,,,,50427.0,66e,2684.610030854364,,915.0,603.0,104.0,20095.0,659,558.857886540595,4715.0,4201.0,dw,558.857886540595,4715.0,4201.0,,1.0,142.0,1.0,142.0,2003,powiat bielski,,1.0,142.0,1.0,142.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,PODLASKIE,bielski,1385,49987,36.0,True,87.0,27.0,114.0,2.28,5.0,350.0,,False,False,docelowa,0.9543158357127168,PODLASKIE|bielski,54.88236708400784,1920.8828479402744,0.2365591397849462,0.1319789150010982,0.0925373134328358,1.046268656716418,0.3064808967477108,PODLASKIE|bielski,1.0,False,,1.0,1.0,0.7366529939986362,0.9059456976625497,1281.9349964403461,0.5174032867204246,0.2365591397849462,1.0,1.0,0.9059456976625497,1.0,0.7366529939986362,1.046268656716418,0.1319789150010982,288627,1871,52392,0.0357115590166437,False,False,
fuel_station_01963,fuel_station,ETON,49.7080895,22.0239648,unique,,,fuel,,,,,,,,,,,,81102.0,9,8418.827661520423,,8681.0,6059.0,838.0,18060.0,886,746.0735038679243,12593.0,11120.0,dw,746.0735038679243,12593.0,11120.0,,0.0,0.0,1.0,170.0,1802,powiat brzozowski,,0.0,0.0,1.0,170.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,PODKARPACKIE,brzozowski,539,62822,116.0,True,87.0,19.0,106.0,1.69,3.0,580.0,,False,False,docelowa,0.983733147667574,PODKARPACKIE|brzozowski,1.3123223227924252,45.931281297734884,0.205607476635514,0.1113867966326982,-0.2283582089552238,0.8858208955223881,0.3608304389011683,PODKARPACKIE|brzozowski,1.0,False,,1.0,1.0,0.7833391080467931,1.0193528631213638,36.67608046632325,0.05483821578034092,0.205607476635514,1.0,1.0,1.0193528631213638,1.0,0.7833391080467931,0.8858208955223881,0.1113867966326982,276191,402,64422,0.0012480208624382,False,False,
fuel_station_01964,fuel_station,,50.9969186,18.8077774,unique,,,fuel,,,,,,,,,,,,40409.0,43,7558.604371380852,,9313.0,6458.0,1265.0,24024.0,491,11326.277350416392,,,dk,7558.604371380852,9313.0,6458.0,,0.0,0.0,0.0,0.0,2406,powiat kłobucki,,0.0,0.0,0.0,0.0,srednia,oryginalne,ekstrapolowane,False,0.0,0.0,False,ŚLĄSKIE,kłobucki,889,81495,92.0,True,208.0,72.0,280.0,3.44,4.0,408.0,,False,False,docelowa,0.9609027336300064,ŚLĄSKIE|kłobucki,2.3757248154522514,83.15036854082881,1.0,0.1273680864589955,0.5074626865671642,1.2537313432835822,0.954649510577834,ŚLĄSKIE|kłobucki,1.0,False,,1.0,1.0,1.0,0.9459375318975196,78.65505439388076,0.09002755945697663,1.0,1.0,1.0,0.9459375318975196,1.0,1.0,1.2537313432835822,0.1273680864589955,138445,46,83631,0.0005500352740012,False,False,
fuel_station_01965,fuel_station,Auto Gaz,54.2994796,22.3138214,unique,,,fuel,,,,,,,,,,,,51030.0,65b,1383.1892485039748,,1168.0,898.0,70.0,28155.0,651,942.936765319737,5005.0,4581.0,dw,942.936765319737,5005.0,4581.0,,0.0,0.0,1.0,72.0,2818,powiat gołdapski,,0.0,0.0,1.0,72.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,WARMIŃSKO-MAZURSKIE,gołdapski,772,24612,32.0,True,21.0,12.0,33.0,1.34,2.0,242.0,,False,False,docelowa,0.7573997233748271,WARMIŃSKO-MAZURSKIE|gołdapski,25.16576849009328,880.8018971532648,0.3793103448275862,0.269820193637621,-0.3253731343283582,0.8373134328358209,0.5761761919797916,WARMIŃSKO-MAZURSKIE|gołdapski,1.0,False,,1.0,1.0,0.8474576271186441,0.9126135551699499,681.2133481029472,0.37797284883127485,0.3793103448275862,1.0,1.0,0.9126135551699499,1.0,0.8474576271186441,0.8373134328358209,0.269820193637621,240101,1883,25443,0.0370042840859961,False,False,
fuel_station_01966,fuel_station,Husar,54.30005,22.3129791,unique,,,fuel,,,,,,,,,,,,51030.0,65b,1338.9848061750984,,1168.0,898.0,70.0,28154.0,650,865.0550471271467,6483.0,5985.0,dw,865.0550471271467,6483.0,5985.0,,0.0,0.0,1.0,72.0,2818,powiat gołdapski,,0.0,0.0,1.0,72.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,WARMIŃSKO-MAZURSKIE,gołdapski,772,24612,32.0,True,21.0,12.0,33.0,1.34,2.0,242.0,,False,False,docelowa,0.7573997233748271,WARMIŃSKO-MAZURSKIE|gołdapski,25.16576849009328,880.8018971532648,0.3793103448275862,0.269820193637621,-0.3253731343283582,0.8373134328358209,0.5761761919797916,WARMIŃSKO-MAZURSKIE|gołdapski,1.0,False,,1.0,1.0,0.8474576271186441,0.938886904154333,700.8248867724509,0.3855261814841278,0.3793103448275862,1.0,1.0,0.938886904154333,1.0,0.8474576271186441,0.8373134328358209,0.269820193637621,240101,1883,25443,0.0370042840859961,False,False,
junction_01112,junction,Sługocin,52.2049892,18.0219358,unique,,,,motorway_junction,,,,,,,,,,,90634.0,A2,4682.560479004682,bazowa,24031.0,14415.0,2342.0,30153.0,467,3639.875348368281,2781.0,2121.0,dw,3639.875348368281,2781.0,2121.0,bazowa,0.0,0.0,0.0,0.0,3010,powiat koniński,,0.0,0.0,0.0,0.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,WIELKOPOLSKIE,Konin + koniński (obszar metropolitalny),1660,194572,117.2,True,594.0,238.0,832.0,4.28,27.0,2709.0,13.92,True,True,korytarzowa,0.8879136690647482,WIELKOPOLSKIE|Konin + koniński (obszar metropolitalny),260.85005026999863,6051.721166263968,1.0,,,,0.3477833894500561,WIELKOPOLSKIE|Konin + koniński (obszar metropolitalny),0.9,True,6.62728080920773,1.0,1.0110025706940875,1.0,1.0,5506.475090595024,0.375,1.0,0.9,1.0,1.0,1.0110025706940875,1.0,,,104143,28,198344,0.0001411688783124,False,True,877.0
junction_01113,junction,Poznań Tarnowo Podgórne,52.4475894,16.7417679,unique,,,,motorway_junction,,,,39,,,,,,,90229.0,S11c,51.89538137594485,kompleksowa,36105.0,28676.0,3960.0,30221.0,307,4193.746408746917,20586.0,17560.0,dk,51.89538137594485,36105.0,28676.0,kompleksowa,0.0,0.0,7.0,275.0,3021,powiat poznański,,0.0,0.0,7.0,275.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,WIELKOPOLSKIE,Poznań + poznański (obszar metropolitalny),2162,990434,458.1,True,10237.0,4968.0,15205.0,15.35,337.0,41222.0,41.62,True,True,korytarzowa,0.6398746506309816,WIELKOPOLSKIE|Poznań + poznański (obszar metropolitalny),486.44172667690776,11285.44805890426,0.1379310344827586,,,,0.5109427609427609,WIELKOPOLSKIE|Poznań + poznański (obszar metropolitalny),1.0,True,4.472415705229764,1.0,1.0568573264781491,0.6677824338161994,1.0,7964.713518240361,0.46305732484076434,0.1379310344827586,1.0,1.0,1.0,1.0568573264781491,0.6677824338161994,,,58696,7,978388,7.1546257721885385e-06,False,False,
fuel_station_01967,fuel_station,BP Cekanowo,52.51988,19.81887,unique,,,fuel,,,BP,,,,,,,,,11638.0,60,8755.091339964392,,10180.0,8191.0,775.0,14047.0,575,6772.055816076167,11537.0,10358.0,dw,6772.055816076167,11537.0,10358.0,,0.0,0.0,1.0,360.0,1419,powiat płocki,,0.0,0.0,1.0,360.0,srednia,interpolowane,oryginalne,False,0.0,0.0,False,MAZOWIECKIE,Płock + płocki (obszar metropolitalny),1885,219159,116.3,True,641.0,404.0,1045.0,4.77,62.0,6951.0,31.72,True,True,docelowa,0.8066382792881319,MAZOWIECKIE|Płock + płocki (obszar metropolitalny),19.696635357593962,689.3822375157887,0.1089108910891089,0.2353532044983076,0.0298507462686566,1.0149253731343284,0.3894063782759709,MAZOWIECKIE|Płock + płocki (obszar metropolitalny),1.0,True,,1.0,1.0,0.7130164248807135,1.0103577625803817,496.63212187932567,0.31540267428804736,0.1089108910891089,1.0,1.0,1.0103577625803817,1.0,0.7130164248807135,1.0149253731343284,0.2353532044983076,165101,197,224835,0.0008761981008294,False,False,
fuel_station_01968,fuel_station,Orlen,51.2331386,20.8646552,unique,,,fuel,,,Orlen,,,,,,,,,11420.0,S7n,2817.1092102014413,kompleksowa,28957.0,21507.0,2767.0,14369.0,727,179.16596371261042,8573.0,7756.0,dw,179.16596371261042,8573.0,7756.0,kompleksowa,1.0,22.0,1.0,22.0,1430,powiat szydłowiecki,,1.0,22.0,1.0,22.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,MAZOWIECKIE,szydłowiecki,452,37244,82.0,True,30.0,11.0,41.0,1.1,4.0,721.0,,False,False,docelowa,0.9791598827743406,MAZOWIECKIE|szydłowiecki,1.1928247495352349,41.74886623373322,0.6666666666666666,0.1145880820579615,-0.617910447761194,0.691044776119403,0.3510419955794127,MAZOWIECKIE|szydłowiecki,1.0,False,12.742015735816327,1.0,1.0,0.8766451001890401,0.9679927528835357,35.427507736764326,0.05384301316729611,0.6666666666666666,1.0,1.0,0.9679927528835357,1.0,0.8766451001890401,0.691044776119403,0.1145880820579615,216115,145,37902,0.0038256556382248,False,False,
fuel_station_01969,fuel_station,Stacja Paliw Pegas,51.2298824,20.8610881,unique,,,fuel,,,,,,,,,,,,11420.0,S7n,2470.4355934687605,kompleksowa,28957.0,21507.0,2767.0,14369.0,727,259.9055283805595,8573.0,7756.0,dw,259.9055283805595,8573.0,7756.0,kompleksowa,1.0,22.0,1.0,22.0,1430,powiat szydłowiecki,,1.0,22.0,1.0,22.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,MAZOWIECKIE,szydłowiecki,452,37244,82.0,True,30.0,11.0,41.0,1.1,4.0,721.0,,False,False,docelowa,0.9791598827743406,MAZOWIECKIE|szydłowiecki,4.641048019743514,162.43668069102299,0.6666666666666666,0.1145880820579615,-0.617910447761194,0.691044776119403,0.3510419955794127,MAZOWIECKIE|szydłowiecki,1.0,False,12.36797765502401,1.0,1.0,0.8766451001890401,0.9679927528835357,137.84150998729868,0.13611309584566705,0.6666666666666666,1.0,1.0,0.9679927528835357,1.0,0.8766451001890401,0.691044776119403,0.1145880820579615,216088,3385,37902,0.0148848785464267,False,False,
junction_01114,junction,Poznań Tarnowo Podgórne,52.440432,16.7396808,unique,,,,motorway_junction,,,,39,,,,,,,90826.0,S11c,136.10835101631102,kompleksowa,49556.0,35135.0,6251.0,30221.0,307,3537.472007987501,20586.0,17560.0,dk,136.10835101631102,49556.0,35135.0,kompleksowa,0.0,0.0,7.0,275.0,3021,powiat poznański,,0.0,0.0,7.0,275.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,WIELKOPOLSKIE,Poznań + poznański (obszar metropolitalny),2162,990434,458.1,True,10237.0,4968.0,15205.0,15.35,337.0,41222.0,41.62,True,True,korytarzowa,0.6398746506309816,WIELKOPOLSKIE|Poznań + poznański (obszar metropolitalny),596.0081624631454,13827.389369144972,0.1379310344827586,,,,0.5679012345679012,WIELKOPOLSKIE|Poznań + poznański (obszar metropolitalny),1.0,True,4.071507559750289,1.0,1.0891516709511568,0.6677824338161994,1.0,10056.886416088415,0.517515923566879,0.1379310344827586,1.0,1.0,1.0,1.0891516709511568,0.6677824338161994,,,58314,105,978388,0.0001073193865828,False,True,726.0
fuel_station_01970,fuel_station,TED,50.24143,18.9055245,unique,,,fuel,,,,,,,,,,,,40622.0,A4,3001.6965023116245,bazowa,84130.0,64574.0,8097.0,24177.0,925,5757.050472385678,9564.0,8445.0,dk,3001.6965023116245,84130.0,64574.0,bazowa,0.0,0.0,1.0,44.0,2472,powiat Ruda Śląska,,0.0,0.0,1.0,44.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,ŚLĄSKIE,Ruda Śląska,78,128793,1659.0,True,401.0,137.0,538.0,4.18,45.0,3078.0,,False,False,docelowa,0.5425244527247322,ŚLĄSKIE|Ruda Śląska,87.3419582934389,3056.9685402703617,0.5,0.4202328830926874,0.1014925373134328,1.0507462686567164,0.8189532680770445,ŚLĄSKIE|Ruda Śląska,1.0,False,17.92883328183954,1.0,1.0,0.8766451001890401,1.1372231295294477,3047.6175312803784,0.6864856588751659,0.5,1.0,1.0,1.1372231295294477,1.0,0.8766451001890401,1.0507462686567164,0.4202328830926874,147412,516,135752,0.0038010489716541,False,False,
fuel_station_01971,fuel_station,Remal,54.7164235,18.0155222,unique,,,fuel,,,,,,,,,,,,70648.0,S6e,17135.90476988737,kompleksowa,15553.0,12569.0,1390.0,22605.0,213,8802.015735160712,2491.0,1944.0,dw,8802.015735160712,2491.0,1944.0,kompleksowa,1.0,170.0,1.0,170.0,2215,powiat wejherowski,,1.0,170.0,1.0,170.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,POMORSKIE,wejherowski,1287,230818,179.0,True,827.0,287.0,1114.0,4.83,42.0,5950.0,,False,False,docelowa,0.8532302194427382,POMORSKIE|wejherowski,67.51295996606723,2362.953598812353,0.205607476635514,0.2027388463900832,0.1044776119402984,1.0522388059701493,0.7289232712346069,POMORSKIE|wejherowski,1.0,False,16.7421093151426,1.0,1.0,0.7188286371757273,0.8654639175257731,1470.0412797558656,0.5440440951311626,0.205607476635514,1.0,1.0,0.8654639175257731,1.0,0.7188286371757273,1.0522388059701493,0.2027388463900832,88183,662,225050,0.0029415685403243,False,False,
fuel_station_01972,fuel_station,,51.8373451,20.8250263,unique,,,fuel,,,,,,,,,,,,10403.0,S7,3480.706052983678,kompleksowa,44901.0,34747.0,4363.0,14190.0,728,2002.5502884189648,14542.0,11950.0,dw,2002.5502884189648,14542.0,11950.0,kompleksowa,0.0,0.0,0.0,0.0,1406,powiat grójecki,,0.0,0.0,0.0,0.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,MAZOWIECKIE,grójecki,1268,96662,76.0,True,194.0,56.0,250.0,2.59,7.0,933.0,,False,False,docelowa,0.9527269505117186,MAZOWIECKIE|grójecki,2.4076315800064925,84.26710530022724,1.0,0.1330911346417969,0.1208955223880597,1.06044776119403,0.7517366592990211,MAZOWIECKIE|grójecki,1.0,False,17.02232357080311,1.0,1.0,1.0,1.0309431458609777,86.87459463081454,0.09732571195263856,1.0,1.0,1.0,1.0309431458609777,1.0,1.0,1.06044776119403,0.1330911346417969,208739,68,97937,0.0006943239021003,False,False,
fuel_station_01973,fuel_station,Moya,52.58598,19.4678197,unique,,,fuel,,,Moya,,,,,,,,,11109.0,62,8870.625925014712,,5038.0,3933.0,510.0,14317.0,562,2959.2000934752045,1977.0,1782.0,dw,2959.2000934752045,1977.0,1782.0,,0.0,0.0,0.0,0.0,1419,powiat płocki,,0.0,0.0,0.0,0.0,srednia,interpolowane,oryginalne,False,0.0,0.0,False,MAZOWIECKIE,Płock + płocki (obszar metropolitalny),1885,219159,116.3,True,641.0,404.0,1045.0,4.77,62.0,6951.0,31.72,True,True,docelowa,0.8066382792881319,MAZOWIECKIE|Płock + płocki (obszar metropolitalny),7.598701965365435,265.9545687877902,1.0,0.2353532044983076,0.0298507462686566,1.0149253731343284,0.873855383643827,MAZOWIECKIE|Płock + płocki (obszar metropolitalny),1.0,True,,1.0,1.0,1.0,0.8622333367357354,229.31489526601004,0.19230376645912015,1.0,1.0,1.0,0.8622333367357354,1.0,1.0,1.0149253731343284,0.2353532044983076,150958,76,224835,0.0003380256632641,False,False,
fuel_station_01974,fuel_station,Stacja Paliw,52.9475302,22.3619675,unique,,,fuel,,,,,,,,,,,,50706.0,66,6415.928933434036,,6542.0,4970.0,476.0,14133.0,690,20098.76996510178,1938.0,1412.0,dk,6415.928933434036,6542.0,4970.0,,0.0,0.0,0.0,0.0,2013,powiat wysokomazowiecki,,0.0,0.0,0.0,0.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,PODLASKIE,wysokomazowiecki,1289,52834,41.0,True,69.0,28.0,97.0,1.84,1.0,22.0,,False,False,docelowa,0.9637297753239782,PODLASKIE|wysokomazowiecki,3.406718540334262,119.23514891169917,1.0,0.1253891572732152,0.0820895522388059,1.041044776119403,0.6347884433217557,PODLASKIE|wysokomazowiecki,1.0,False,,1.0,1.0,1.0,0.9199857099111972,109.69463311789687,0.11432071042155761,1.0,1.0,1.0,0.9199857099111972,1.0,1.0,1.041044776119403,0.1253891572732152,256189,155,54734,0.00283187780904,False,False,
fuel_station_01975,fuel_station,Dargaz,51.0949739,22.578929,unique,,,fuel,,,,,,,,,,,,80329.0,S19d,12187.937302243,bazowa,23117.0,17859.0,1856.0,6129.0,835,1130.574459339884,7610.0,6643.0,dw,1130.574459339884,7610.0,6643.0,bazowa,0.0,0.0,1.0,48.0,609,powiat lubelski,,0.0,0.0,1.0,48.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,LUBELSKIE,Lublin + lubelski (obszar metropolitalny),1827,493664,270.2,True,3293.0,1161.0,4454.0,9.02,81.0,9610.0,19.47,True,True,docelowa,0.6956011730205278,LUBELSKIE|Lublin + lubelski (obszar metropolitalny),63.691309896200515,2229.195846367018,0.4782608695652174,0.3130791788856305,0.3059701492537313,1.1529850746268655,0.953347016103568,LUBELSKIE|Lublin + lubelski (obszar metropolitalny),1.0,True,15.525964365659359,1.0,1.0,0.8718628530590856,0.9486398897621721,1843.731951707022,0.5964836174339083,0.4782608695652174,1.0,1.0,0.9486398897621721,1.0,0.8718628530590856,1.1529850746268655,0.3130791788856305,283980,408,496546,0.0004108380693832,False,False,
fuel_station_01976,fuel_station,Dan-Gaz LPG,51.2213211,18.5556184,unique,,,fuel,,,,,,,,,,,,91817.0,45,713.4139296518163,,11800.0,8823.0,1048.0,10037.0,486,1726.729992950728,13597.0,12213.0,dk,713.4139296518163,11800.0,8823.0,,1.0,11.0,3.0,295.0,1017,powiat wieluński,,1.0,11.0,3.0,295.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,ŁÓDZKIE,wieluński,926,72013,78.0,True,189.0,82.0,271.0,3.76,4.0,437.0,,False,False,docelowa,0.9570802569181824,ŁÓDZKIE|wieluński,51.84970050806909,1814.7395177824183,0.1297935103244837,0.1300438201572722,0.5373134328358209,1.2686567164179103,0.4837780233659615,ŁÓDZKIE|wieluński,1.0,False,,1.0,1.0,0.7293523062674366,0.9843370419516178,1302.8532048151792,0.5202102684495253,0.1297935103244837,1.0,1.0,0.9843370419516178,1.0,0.7293523062674366,1.2686567164179103,0.1300438201572722,128756,3644,74081,0.0122973501977565,False,False,
fuel_station_01977,fuel_station,Circle K,51.2048735,20.2002958,unique,,,fuel,,,Circle K,,,,,,,,,91310.0,74,509.3876530875464,,9011.0,4592.0,923.0,10101.0,746,3950.66680131722,2388.0,1667.0,dk,509.3876530875464,9011.0,4592.0,,0.0,0.0,0.0,0.0,2605,powiat konecki,,0.0,0.0,0.0,0.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,ŚWIĘTOKRZYSKIE,konecki,1140,72810,64.0,True,120.0,36.0,156.0,2.14,3.0,432.0,,False,False,docelowa,0.9437506614456556,ŚWIĘTOKRZYSKIE|konecki,0.1713534479569215,5.997370678492253,1.0,0.1393745369880411,0.0507462686567164,1.0253731343283583,0.8124802652352384,ŚWIĘTOKRZYSKIE|konecki,1.0,False,,1.0,1.0,1.0,0.9126594875982443,5.473557250369474,0.016101867918750637,1.0,1.0,1.0,0.9126594875982443,1.0,1.0,1.0253731343283583,0.1393745369880411,190321,6,76451,7.84816418359472e-05,False,False,
fuel_station_01978,fuel_station,Met-Gaz,51.5956809,21.9716383,unique,,,fuel,,,Independent,,,,,,,,,80709.0,48,3124.353746694094,,7043.0,5971.0,605.0,6281.0,839,2241.735573050169,8898.0,7742.0,dw,2241.735573050169,8898.0,7742.0,,0.0,0.0,0.0,0.0,616,powiat rycki,,0.0,0.0,0.0,0.0,srednia,interpolowane,oryginalne,False,0.0,0.0,False,LUBELSKIE,rycki,614,50898,83.0,True,120.0,32.0,152.0,2.99,6.0,1751.0,,False,False,docelowa,0.9663733500942804,LUBELSKIE|rycki,2.2970318731122323,80.39611555892813,1.0,0.1235386549340037,-0.2746268656716418,0.862686567164179,0.7925481528260183,LUBELSKIE|rycki,1.0,False,,1.0,1.0,1.0,0.9676635704807593,77.79639223453613,0.08923650096968459,1.0,1.0,1.0,0.9676635704807593,1.0,1.0,0.862686567164179,0.1235386549340037,255346,151,52690,0.0014329094704877,False,False,
